code_s!,city_s*,state_code_s*,latitude_f,longitude_f
01450,GROTON,MA,42.60,-71.57
01470,GROTON,MA,42.60,-71.57
01471,GROTON,MA,42.60,-71.57
02338,HALIFAX,MA,41.98,-70.86
01936,HAMILTON,MA,42.61,-70.86
02339,HANOVER,MA,42.11,-70.81
02340,HANOVER,MA,42.11,-70.81
02341,HANSON,MA,42.06,-70.85
01451,HARVARD,MA,42.50,-71.58
02645,HARWICH,MA,41.69,-70.07
02646,HARWICH PORT,MA,41.66,-70.06
01937,HATHORNE,MA,42.57,-70.95
01830,HAVERHILL,MA,42.78,-71.08
01831,HAVERHILL,MA,42.78,-71.08
01832,HAVERHILL,MA,42.78,-71.08
01833,GEORGETOWN,MA,42.73,-70.98
01834,GROVELAND,MA,42.75,-71.03
01835,HAVERHILL,MA,42.78,-71.08
02018,ACCORD,MA,42.17,-70.88
02043,HINGHAM,MA,42.23,-70.88
02044,HINGHAM,MA,42.23,-70.88
02343,HOLBROOK,MA,42.14,-71.00
01520,HOLDEN,MA,42.35,-71.85
01746,HOLLISTON,MA,42.20,-71.43
01747,HOPEDALE,MA,42.12,-71.54
01748,HOPKINTON,MA,42.22,-71.52
01452,HUBBARDSTON,MA,42.48,-72.01
01749,HUDSON,MA,42.39,-71.56
02045,HULL,MA,42.30,-70.90
02047,HUMAROCK,MA,42.19,-70.76
02601,HYANNIS,MA,41.65,-70.29
02647,HYANNIS PORT,MA,41.64,-70.30
01938,IPSWICH,MA,42.67,-70.83
01522,JEFFERSON,MA,42.38,-71.87
01523,LANCASTER,MA,42.45,-71.66
01840,LAWRENCE,MA,42.70,-71.16
01841,LAWRENCE,MA,42.70,-71.16
01842,LAWRENCE,MA,42.70,-71.16
01843,LAWRENCE,MA,42.70,-71.16
01844,METHUEN,MA,42.71,-71.18
01845,NORTH ANDOVER,MA,42.70,-71.11
01524,LEICESTER,MA,42.25,-71.90
01453,LEOMINSTER,MA,42.51,-71.77
01773,LINCOLN,MA,42.41,-71.30
01525,LINWOOD,MA,42.05,-71.64
01460,LITTLETON,MA,42.53,-71.47
01850,LOWELL,MA,42.63,-71.32
01851,LOWELL,MA,42.63,-71.32
01852,LOWELL,MA,42.63,-71.32
01853,LOWELL,MA,42.63,-71.32
01854,LOWELL,MA,42.63,-71.32
01462,LUNENBURG,MA,42.59,-71.72
01901,LYNN,MA,42.47,-70.96
01902,LYNN,MA,42.47,-70.96
01903,LYNN,MA,42.47,-70.96
01904,LYNN,MA,42.47,-70.96
01905,LYNN,MA,42.47,-70.96
01906,SAUGUS,MA,42.46,-71.01
01907,SWAMPSCOTT,MA,42.46,-70.89
01908,NAHANT,MA,42.42,-70.92
01910,LYNN,MA,42.47,-70.96
01940,LYNNFIELD,MA,42.53,-71.04
01526,MANCHAUG,MA,42.12,-71.76
01944,MANCHESTER,MA,42.56,-70.76
02345,MANOMET,MA,41.92,-70.56
02048,MANSFIELD,MA,42.02,-71.21
01945,MARBLEHEAD,MA,42.50,-70.85
01752,MARLBOROUGH,MA,42.34,-71.54
02050,MARSHFIELD,MA,42.09,-70.70
02065,OCEAN BLUFF,MA,42.10,-70.71
02051,MARSHFIELD HILLS,MA,42.15,-70.73
02648,MARSTONS MILLS,MA,41.67,-70.40
02649,MASHPEE,MA,41.65,-70.48
01754,MAYNARD,MA,42.42,-71.45
02052,MEDFIELD,MA,42.18,-71.30
02053,MEDWAY,MA,42.13,-71.40
01756,MENDON,MA,42.10,-71.55
01860,MERRIMAC,MA,42.83,-71.00
02344,MIDDLEBORO,MA,41.86,-70.90
02346,MIDDLEBORO,MA,41.86,-70.90
02348,LAKEVILLE,MA,41.86,-70.90
02349,MIDDLEBORO,MA,41.86,-70.90
01949,MIDDLETON,MA,42.60,-71.01
01757,MILFORD,MA,42.14,-71.51
01527,MILLBURY,MA,42.19,-71.76
01984,WENHAM,MA,42.60,-70.88
02668,WEST BARNSTABLE,MA,41.70,-70.37
01580,WESTBOROUGH,MA,42.26,-71.61
01581,WESTBOROUGH,MA,42.26,-71.61
01582,WESTBOROUGH,MA,42.26,-71.61
01885,WEST BOXFORD,MA,42.67,-71.03
01583,WEST BOYLSTON,MA,42.36,-71.78
02379,WEST BRIDGEWATER,MA,42.01,-71.00
01585,WEST BROOKFIELD,MA,42.23,-72.14
02669,WEST CHATHAM,MA,41.68,-69.99
02670,WEST DENNIS,MA,41.66,-70.16
02574,WEST FALMOUTH,MA,41.60,-70.64
01886,WESTFORD,MA,42.58,-71.43
01472,WEST GROTON,MA,42.61,-71.62
02671,WEST HARWICH,MA,41.67,-70.11
02672,WEST HYANNISPORT,MA,41.66,-70.33
01441,WESTMINSTER,MA,42.58,-71.98
01473,WESTMINSTER,MA,42.55,-71.90
01985,WEST NEWBURY,MA,42.80,-71.00
02575,WEST TISBURY,MA,41.38,-70.67
01568,UPTON,MA,42.17,-71.61
02576,WEST WAREHAM,MA,41.78,-70.75
02090,WESTWOOD,MA,42.21,-71.21
02381,WHITE HORSE BEACH,MA,41.93,-70.59
01588,WHITINSVILLE,MA,42.11,-71.67
02382,WHITMAN,MA,42.08,-70.93
01887,WILMINGTON,MA,42.55,-71.16
01475,WINCHENDON,MA,42.68,-72.04
01477,WINCHENDON SPRINGS,MA,42.69,-72.01
01890,WINCHESTER,MA,42.45,-71.14
01801,WOBURN,MA,42.48,-71.15
01807,WOBURN,MA,42.48,-71.15
01813,WOBURN,MA,42.48,-71.15
01815,WOBURN,MA,42.48,-71.15
01888,WOBURN,MA,42.48,-71.15
01784,WOODVILLE,MA,42.23,-71.55
01601,WORCESTER,MA,42.26,-71.80
01602,WORCESTER,MA,42.26,-71.80
01603,WORCESTER,MA,42.26,-71.80
01604,WORCESTER,MA,42.26,-71.80
01605,WORCESTER,MA,42.26,-71.80
01606,WORCESTER,MA,42.26,-71.80
01607,WORCESTER,MA,42.26,-71.80
01608,WORCESTER,MA,42.26,-71.80
01609,WORCESTER,MA,42.26,-71.80
01610,WORCESTER,MA,42.26,-71.80
01611,CHERRY VALLEY,MA,42.23,-71.87
01612,PAXTON,MA,42.31,-71.93
01613,WORCESTER,MA,42.26,-71.80
01614,WORCESTER,MA,42.26,-71.80
01615,WORCESTER,MA,42.26,-71.80
01653,WORCESTER,MA,42.26,-71.80
01654,WORCESTER,MA,42.26,-71.80
01655,WORCESTER,MA,42.26,-71.80
02093,WRENTHAM,MA,42.06,-71.33
02675,YARMOUTH PORT,MA,41.70,-70.22
02364,KINGSTON,MA,41.99,-70.71
02347,LAKEVILLE,MA,41.85,-70.95
04406,ABBOT,ME,45.18,-69.45
04001,ACTON,ME,43.53,-70.91
04606,ADDISON,ME,45.08,-67.46
04910,ALBION,ME,44.53,-69.44
04002,ALFRED,ME,43.47,-70.71
04535,ALNA,ME,44.10,-69.60
04216,ANDOVER,ME,44.63,-70.75
04911,ANSON,ME,44.79,-69.88
04732,ASHLAND,ME,46.63,-68.40
04912,ATHENS,ME,44.92,-69.67
04210,AUBURN,ME,44.08,-70.24
04211,AUBURN,ME,44.08,-70.24
04212,AUBURN,ME,44.08,-70.24
04330,AUGUSTA,ME,44.33,-69.72
04332,AUGUSTA,ME,44.33,-69.72
04333,AUGUSTA,ME,44.33,-69.72
04336,AUGUSTA,ME,44.33,-69.72
04338,AUGUSTA,ME,44.33,-69.72
04408,AURORA,ME,44.85,-68.32
04003,BAILEY ISLAND,ME,43.73,-69.99
04401,BANGOR,ME,44.83,-68.78
04402,BANGOR,ME,44.83,-68.78
04609,BAR HARBOR,ME,44.38,-68.21
04004,BAR MILLS,ME,43.61,-70.54
04635,FRENCHBORO,ME,44.11,-68.36
04653,BASS HARBOR,ME,44.15,-68.43
04530,BATH,ME,43.93,-69.83
04611,BEALS,ME,44.48,-67.58
04915,BELFAST,ME,44.42,-69.02
04917,BELGRADE,ME,44.44,-69.83
04918,BELGRADE LAKES,ME,44.51,-69.84
04733,BENEDICTA,ME,45.80,-68.41
04612,BERNARD,ME,44.24,-68.35
03901,BERWICK,ME,43.26,-70.86
04217,BETHEL,ME,44.40,-70.79
04286,WEST BETHEL,ME,44.40,-70.86
04005,BIDDEFORD,ME,43.46,-70.44
04007,BIDDEFORD,ME,43.46,-70.44
04006,BIDDEFORD POOL,ME,43.44,-70.34
04920,BINGHAM,ME,45.05,-69.87
04613,BIRCH HARBOR,ME,44.38,-68.04
04734,BLAINE,ME,46.50,-67.86
04614,BLUE HILL,ME,44.41,-68.58
04629,EAST BLUE HILL,ME,44.44,-68.54
04537,BOOTHBAY,ME,43.87,-69.63
04549,ISLE OF SPRINGS,ME,43.89,-69.62
04538,BOOTHBAY HARBOR,ME,43.85,-69.62
04570,SQUIRREL ISLAND,ME,43.80,-69.63
04008,BOWDOINHAM,ME,44.01,-69.89
04410,BRADFORD,ME,45.06,-68.93
04411,BRADLEY,ME,44.92,-68.62
04412,BREWER,ME,44.77,-68.73
04735,BRIDGEWATER,ME,46.42,-67.84
04009,BRIDGTON,ME,44.06,-70.72
04539,BRISTOL,ME,43.95,-69.50
04616,BROOKLIN,ME,44.26,-68.56
04921,BROOKS,ME,44.55,-69.12
04617,BROOKSVILLE,ME,44.34,-68.68
04642,HARBORSIDE,ME,44.33,-68.79
04413,BROOKTON,ME,45.52,-67.76
04010,BROWNFIELD,ME,43.93,-70.90
04414,BROWNVILLE,ME,45.30,-69.03
04415,BROWNVILLE JUNCTION,ME,45.35,-69.05
04011,BRUNSWICK,ME,43.91,-69.96
04219,BRYANT POND,ME,44.37,-70.64
04220,BUCKFIELD,ME,44.28,-70.36
04416,BUCKSPORT,ME,44.60,-68.79
04417,BURLINGTON,ME,45.20,-68.42
04922,BURNHAM,ME,44.69,-69.42
04619,CALAIS,ME,45.13,-67.20
04923,CAMBRIDGE,ME,45.02,-69.47
04843,CAMDEN,ME,44.20,-69.06
04847,HOPE,ME,44.26,-69.15
04924,CANAAN,ME,44.76,-69.56
04221,CANTON,ME,44.44,-70.31
03902,CAPE NEDDICK,ME,43.17,-70.61
04925,CARATUNK,ME,45.23,-69.99
04418,GREENBUSH,ME,45.08,-68.59
04736,CARIBOU,ME,46.86,-67.99
04419,CARMEL,ME,44.79,-69.05
04015,CASCO,ME,44.00,-70.52
04420,CASTINE,ME,44.38,-68.80
04421,CASTINE,ME,44.38,-68.80
04016,CENTER LOVELL,ME,44.17,-70.87
04541,CHAMBERLAIN,ME,43.88,-69.49
04422,CHARLESTON,ME,45.08,-69.04
04017,CHEBEAGUE ISLAND,ME,43.73,-70.11
04622,CHERRYFIELD,ME,44.60,-67.92
04926,CHINA VILLAGE,ME,44.47,-69.51
04019,CLIFF ISLAND,ME,43.69,-70.10
04927,CLINTON,ME,44.63,-69.50
04623,COLUMBIA FALLS,ME,44.65,-67.72
04341,COOPERS MILLS,ME,44.27,-69.49
04624,COREA,ME,44.41,-67.99
04928,CORINNA,ME,44.92,-69.26
04020,CORNISH,ME,43.80,-70.80
04625,CRANBERRY ISLES,ME,44.24,-68.26
04738,CROUSEVILLE,ME,46.76,-68.08
04021,CUMBERLAND CENTER,ME,43.80,-70.25
04563,CUSHING,ME,44.01,-69.24
04626,CUTLER,ME,44.69,-67.21
04543,DAMARISCOTTA,ME,44.03,-69.51
04424,DANFORTH,ME,45.66,-67.86
04492,WAITE,ME,45.32,-67.69
04223,DANVILLE,ME,44.03,-70.27
04627,DEER ISLE,ME,44.22,-68.67
04022,DENMARK,ME,43.97,-70.80
04628,DENNYSVILLE,ME,44.90,-67.22
04929,DETROIT,ME,44.79,-69.29
04930,DEXTER,ME,45.01,-69.29
04224,DIXFIELD,ME,44.53,-70.45
04932,DIXMONT,ME,44.68,-69.16
04426,DOVER FOXCROFT,ME,45.21,-69.18
04481,SEBEC,ME,45.27,-69.11
04342,DRESDEN,ME,44.10,-69.72
04225,DRYDEN,ME,44.62,-70.25
04739,EAGLE LAKE,ME,47.04,-68.59
04226,EAST ANDOVER,ME,44.60,-70.72
04024,EAST BALDWIN,ME,43.88,-70.69
04544,EAST BOOTHBAY,ME,43.82,-69.59
04427,CORINTH,ME,44.98,-69.01
04227,EAST DIXFIELD,ME,44.57,-70.30
04428,EDDINGTON,ME,44.82,-68.69
04429,HOLDEN,ME,44.75,-68.67
04027,LEBANON,ME,43.39,-70.85
04228,EAST LIVERMORE,ME,44.39,-70.12
04630,EAST MACHIAS,ME,44.73,-67.39
04430,EAST MILLINOCKET,ME,45.62,-68.57
04933,EAST NEWPORT,ME,44.81,-69.22
04740,EASTON,ME,46.64,-67.91
04431,EAST ORLAND,ME,44.58,-68.66
04028,EAST PARSONSFIELD,ME,43.72,-70.91
04230,EAST POLAND,ME,44.06,-70.33
04631,EASTPORT,ME,44.91,-67.01
04029,SEBAGO,ME,43.89,-70.64
04231,STONEHAM,ME,44.25,-70.81
04935,EAST VASSALBORO,ME,44.44,-69.60
04030,EAST WATERBORO,ME,43.60,-70.69
04234,EAST WILTON,ME,44.61,-70.18
04343,EAST WINTHROP,ME,44.33,-69.90
03903,ELIOT,ME,43.15,-70.80
04605,ELLSWORTH,ME,44.58,-68.49
04434,ETNA,ME,44.82,-69.11
04936,EUSTIS,ME,45.21,-70.47
04435,EXETER,ME,44.97,-69.14
04937,FAIRFIELD,ME,44.59,-69.60
04938,FARMINGTON,ME,44.66,-70.14
04940,FARMINGTON FALLS,ME,44.62,-70.07
04742,FORT FAIRFIELD,ME,46.76,-67.83
04737,CLAYTON LAKE,ME,46.61,-69.52
04741,ESTCOURT STATION,ME,47.40,-69.17
04743,FORT KENT,ME,47.26,-68.57
04744,FORT KENT MILLS,ME,47.23,-68.58
04438,FRANKFORT,ME,44.60,-68.87
04634,FRANKLIN,ME,44.58,-68.23
04941,FREEDOM,ME,44.53,-69.29
04032,FREEPORT,ME,43.85,-70.10
04033,FREEPORT,ME,43.85,-70.10
04034,FREEPORT,ME,43.85,-70.10
04547,FRIENDSHIP,ME,43.98,-69.33
04037,FRYEBURG,ME,44.01,-70.97
04344,FARMINGDALE,ME,44.25,-69.78
04345,GARDINER,ME,44.19,-69.78
04346,RANDOLPH,ME,44.23,-69.75
04939,GARLAND,ME,45.03,-69.16
04548,GEORGETOWN,ME,43.80,-69.74
04038,GORHAM,ME,43.68,-70.44
04607,GOULDSBORO,ME,44.47,-68.03
04746,GRAND ISLE,ME,47.30,-68.15
04039,GRAY,ME,43.88,-70.33
04236,GREENE,ME,44.18,-70.14
04441,GREENVILLE,ME,45.46,-69.59
04485,SHIRLEY MILLS,ME,45.35,-69.63
04442,GREENVILLE JUNCTION,ME,45.47,-69.69
04443,GUILFORD,ME,45.16,-69.38
04347,HALLOWELL,ME,44.29,-69.81
04444,HAMPDEN,ME,44.74,-68.83
04640,HANCOCK,ME,44.52,-68.25
04237,HANOVER,ME,44.49,-70.69
04942,HARMONY,ME,44.97,-69.54
04643,HARRINGTON,ME,44.61,-67.81
04040,HARRISON,ME,44.11,-70.67
04943,HARTLAND,ME,44.88,-69.45
04238,HEBRON,ME,44.19,-70.40
04944,HINCKLEY,ME,44.67,-69.65
04041,HIRAM,ME,43.87,-70.80
04042,HOLLIS CENTER,ME,43.59,-70.60
04730,HOULTON,ME,46.11,-67.83
04761,NEW LIMERICK,ME,46.10,-67.96
04448,HOWLAND,ME,45.25,-68.66
04449,HUDSON,ME,45.00,-68.88
04644,HULLS COVE,ME,44.42,-68.27
04747,ISLAND FALLS,ME,46.00,-68.27
04848,ISLESBORO,ME,44.30,-68.90
04646,ISLESFORD,ME,44.30,-68.27
04945,JACKMAN,ME,45.62,-70.25
04239,JAY,ME,44.50,-70.21
04262,NORTH JAY,ME,44.53,-70.21
04348,JEFFERSON,ME,44.20,-69.45
04648,JONESBORO,ME,44.66,-67.57
04649,JONESPORT,ME,44.53,-67.59
04450,KENDUSKEAG,ME,44.91,-68.93
04043,KENNEBUNK,ME,43.38,-70.54
04014,CAPE PORPOISE,ME,43.37,-70.43
04046,KENNEBUNKPORT,ME,43.35,-70.46
04349,KENTS HILL,ME,44.43,-70.07
04047,PARSONSFIELD,ME,43.72,-70.92
04947,KINGFIELD,ME,44.95,-70.15
04451,KINGMAN,ME,45.54,-68.20
03904,KITTERY,ME,43.09,-70.73
03905,KITTERY POINT,ME,43.08,-70.69
04453,LAGRANGE,ME,45.16,-68.84
04455,LEE,ME,45.36,-68.28
04263,LEEDS,ME,44.30,-70.12
04456,LEVANT,ME,44.86,-68.93
04240,LEWISTON,ME,44.08,-70.17
04241,LEWISTON,ME,44.08,-70.17
04243,LEWISTON,ME,44.08,-70.17
04949,LIBERTY,ME,44.38,-69.30
04048,LIMERICK,ME,43.68,-70.79
04750,LIMESTONE,ME,46.91,-67.83
04751,LIMESTONE,ME,46.91,-67.83
04049,LIMINGTON,ME,43.73,-70.71
04457,LINCOLN,ME,45.36,-68.50
04849,LINCOLNVILLE,ME,44.28,-69.00
04850,LINCOLNVILLE CENTER,ME,44.30,-69.07
04222,DURHAM,ME,43.92,-70.12
04250,LISBON,ME,44.01,-70.12
04252,LISBON FALLS,ME,44.00,-70.05
04350,LITCHFIELD,ME,44.13,-69.96
04650,LITTLE DEER ISLE,ME,44.28,-68.71
04253,LIVERMORE,ME,44.33,-70.24
04254,LIVERMORE FALLS,ME,44.47,-70.18
04255,GREENWOOD,ME,44.40,-70.70
04050,LONG ISLAND,ME,43.69,-70.15
04051,LOVELL,ME,44.12,-70.89
04652,LUBEC,ME,44.79,-67.11
04654,MACHIAS,ME,44.70,-67.47
04686,WESLEY,ME,44.95,-67.66
04655,MACHIASPORT,ME,44.69,-67.39
04756,MADAWASKA,ME,47.34,-68.33
04950,MADISON,ME,44.79,-69.88
04351,MANCHESTER,ME,44.32,-69.86
04757,MAPLETON,ME,46.68,-68.16
04758,MARS HILL,ME,46.51,-67.86
04851,MATINICUS,ME,43.86,-68.88
04459,MATTAWAMKEAG,ME,45.51,-68.35
04256,MECHANIC FALLS,ME,44.11,-70.39
04657,MEDDYBEMPS,ME,45.03,-67.35
04551,BREMEN,ME,44.00,-69.42
04460,MEDWAY,ME,45.60,-68.53
04257,MEXICO,ME,44.56,-70.54
04658,MILBRIDGE,ME,44.52,-67.88
04461,MILFORD,ME,44.94,-68.64
04462,MILLINOCKET,ME,45.65,-68.69
04463,MILO,ME,45.25,-68.98
04258,MINOT,ME,44.08,-70.32
04852,MONHEGAN,ME,43.76,-69.32
04259,MONMOUTH,ME,44.23,-70.01
04951,MONROE,ME,44.61,-69.01
04464,MONSON,ME,45.28,-69.50
04760,MONTICELLO,ME,46.30,-67.84
04054,MOODY,ME,43.30,-70.59
04952,MORRILL,ME,44.44,-69.14
04660,MOUNT DESERT,ME,44.31,-68.36
04352,MOUNT VERNON,ME,44.50,-69.98
04055,NAPLES,ME,43.97,-70.60
04553,NEWCASTLE,ME,44.03,-69.53
04056,NEWFIELD,ME,43.64,-70.84
04260,NEW GLOUCESTER,ME,43.96,-70.28
04554,NEW HARBOR,ME,43.85,-69.50
04558,PEMAQUID,ME,43.89,-69.52
04953,NEWPORT,ME,44.83,-69.26
04261,NEWRY,ME,44.48,-70.78
04955,NEW SHARON,ME,44.63,-70.01
04762,NEW SWEDEN,ME,46.94,-68.12
04956,NEW VINEYARD,ME,44.80,-70.12
04555,NOBLEBORO,ME,44.07,-69.48
04957,NORRIDGEWOCK,ME,44.71,-69.79
04958,NORTH ANSON,ME,44.95,-69.94
03906,NORTH BERWICK,ME,43.30,-70.73
04057,NORTH BRIDGTON,ME,44.10,-70.70
04662,NORTHEAST HARBOR,ME,44.30,-68.36
04556,EDGECOMB,ME,43.95,-69.63
04853,NORTH HAVEN,ME,44.15,-68.86
04265,NORTH MONMOUTH,ME,44.27,-70.05
04954,NEW PORTLAND,ME,44.88,-70.09
04961,NEW PORTLAND,ME,45.01,-70.08
04664,SULLIVAN,ME,44.53,-68.15
04266,NORTH TURNER,ME,44.33,-70.25
04962,NORTH VASSALBORO,ME,44.48,-69.56
04061,NORTH WATERBORO,ME,43.63,-70.73
04267,NORTH WATERFORD,ME,44.20,-70.72
04353,WHITEFIELD,ME,44.17,-69.62
04062,WINDHAM,ME,43.79,-70.40
04082,SOUTH WINDHAM,ME,43.73,-70.42
04268,NORWAY,ME,44.21,-70.55
04763,OAKFIELD,ME,46.09,-68.15
04963,OAKLAND,ME,44.55,-69.71
03907,OGUNQUIT,ME,43.24,-70.59
04063,OCEAN PARK,ME,43.51,-70.38
04064,OLD ORCHARD BEACH,ME,43.52,-70.38
04468,OLD TOWN,ME,44.95,-68.73
04964,OQUOSSOC,ME,44.96,-70.77
04471,ORIENT,ME,45.81,-67.84
04472,ORLAND,ME,44.57,-68.73
04469,ORONO,ME,44.88,-68.68
04473,ORONO,ME,44.88,-68.68
04474,ORRINGTON,ME,44.73,-68.82
04066,ORRS ISLAND,ME,43.77,-69.96
04854,OWLS HEAD,ME,44.08,-69.05
04764,OXBOW,ME,46.41,-68.49
04270,OXFORD,ME,44.14,-70.50
04354,PALERMO,ME,44.40,-69.47
04965,PALMYRA,ME,44.84,-69.35
04271,PARIS,ME,44.26,-70.49
04475,PASSADUMKEAG,ME,45.18,-68.61
04765,PATTEN,ME,45.99,-68.44
04666,PEMBROKE,ME,44.95,-67.16
04476,PENOBSCOT,ME,44.46,-68.71
04766,PERHAM,ME,46.84,-68.19
04667,PERRY,ME,44.97,-67.07
04966,PHILLIPS,ME,44.82,-70.34
04562,PHIPPSBURG,ME,43.82,-69.81
04967,PITTSFIELD,ME,44.77,-69.38
04969,PLYMOUTH,ME,44.76,-69.21
04274,POLAND,ME,44.06,-70.39
04768,PORTAGE,ME,46.76,-68.47
04855,PORT CLYDE,ME,43.93,-69.25
04068,PORTER,ME,43.79,-70.93
04101,PORTLAND,ME,43.66,-70.25
04102,PORTLAND,ME,43.66,-70.25
04103,PORTLAND,ME,43.66,-70.25
04104,PORTLAND,ME,43.66,-70.25
04105,FALMOUTH,ME,43.72,-70.24
04106,SOUTH PORTLAND,ME,43.63,-70.28
04107,CAPE ELIZABETH,ME,43.56,-70.20
04108,PEAKS ISLAND,ME,43.66,-70.18
04109,PORTLAND,ME,43.66,-70.25
04110,CUMBERLAND FORESIDE,ME,43.75,-70.20
04112,PORTLAND,ME,43.66,-70.25
04116,SOUTH PORTLAND,ME,43.63,-70.28
04122,PORTLAND,ME,43.66,-70.25
04123,PORTLAND,ME,43.66,-70.25
04124,PORTLAND,ME,43.66,-70.25
04069,POWNAL,ME,43.89,-70.18
04769,PRESQUE ISLE,ME,46.68,-67.98
04637,GRAND LAKE STREAM,ME,45.17,-67.77
04668,PRINCETON,ME,45.22,-67.57
04669,PROSPECT HARBOR,ME,44.42,-68.03
04970,RANGELEY,ME,44.96,-70.64
04071,RAYMOND,ME,43.90,-70.47
04355,READFIELD,ME,44.38,-69.96
04357,RICHMOND,ME,44.08,-69.79
04671,ROBBINSTON,ME,45.06,-67.16
04841,ROCKLAND,ME,44.12,-69.13
04846,GLEN COVE,ME,44.11,-69.08
04856,ROCKPORT,ME,44.18,-69.07
04478,ROCKWOOD,ME,45.67,-69.74
04564,ROUND POND,ME,43.91,-69.46
04275,ROXBURY,ME,44.66,-70.59
04276,RUMFORD,ME,44.54,-70.56
04280,SABATTUS,ME,44.11,-70.10
04072,SACO,ME,43.53,-70.45
04772,SAINT AGATHA,ME,47.24,-68.31
04971,SAINT ALBANS,ME,44.91,-69.41
04773,SAINT DAVID,ME,47.31,-68.22
04774,SAINT FRANCIS,ME,47.17,-68.89
04672,SALSBURY COVE,ME,44.43,-68.32
04972,SANDY POINT,ME,44.52,-68.84
04073,SANFORD,ME,43.44,-70.78
04479,SANGERVILLE,ME,45.16,-69.35
04070,SCARBOROUGH,ME,43.59,-70.33
04074,SCARBOROUGH,ME,43.59,-70.33
04674,SEAL COVE,ME,44.30,-68.41
04675,SEAL HARBOR,ME,44.29,-68.24
04973,SEARSMONT,ME,44.36,-69.19
04974,SEARSPORT,ME,44.46,-68.91
04565,SEBASCO ESTATES,ME,43.77,-69.84
04673,SARGENTVILLE,ME,44.32,-68.70
04676,SEDGWICK,ME,44.30,-68.61
04076,SHAPLEIGH,ME,43.54,-70.84
04975,SHAWMUT,ME,44.62,-69.60
04775,SHERIDAN,ME,46.66,-68.41
04776,SHERMAN,ME,45.81,-68.31
04777,STACYVILLE,ME,45.89,-68.43
04779,SINCLAIR,ME,47.16,-68.30
04976,SKOWHEGAN,ME,44.77,-69.71
04978,SMITHFIELD,ME,44.63,-69.80
04780,SMYRNA MILLS,ME,46.12,-68.16
04781,WALLAGRASS,ME,47.15,-68.57
04979,SOLON,ME,44.94,-69.85
04677,SORRENTO,ME,44.49,-68.18
03908,SOUTH BERWICK,ME,43.23,-70.81
04568,SOUTH BRISTOL,ME,43.86,-69.56
04077,SOUTH CASCO,ME,43.87,-70.51
04358,SOUTH CHINA,ME,44.39,-69.58
04013,BUSTINS ISLAND,ME,43.79,-70.07
04078,SOUTH FREEPORT,ME,43.86,-70.10
04359,SOUTH GARDINER,ME,44.17,-69.78
04079,HARPSWELL,ME,43.80,-69.98
04281,SOUTH PARIS,ME,44.21,-70.51
04858,SOUTH THOMASTON,ME,44.05,-69.12
04679,SOUTHWEST HARBOR,ME,44.27,-68.33
04487,SPRINGFIELD,ME,45.39,-68.13
04083,SPRINGVALE,ME,43.46,-70.80
04859,SPRUCE HEAD,ME,44.01,-69.17
04084,STANDISH,ME,43.73,-70.55
04085,STEEP FALLS,ME,43.76,-70.64
04488,STETSON,ME,44.89,-69.14
04680,STEUBEN,ME,44.51,-67.96
04489,STILLWATER,ME,45.01,-68.72
04783,STOCKHOLM,ME,47.04,-68.14
04981,STOCKTON SPRINGS,ME,44.48,-68.85
04645,ISLE AU HAUT,ME,44.04,-68.62
04681,STONINGTON,ME,44.18,-68.67
04982,STRATTON,ME,45.14,-70.44
04983,STRONG,ME,44.80,-70.22
04683,SUNSET,ME,44.22,-68.70
04684,SURRY,ME,44.49,-68.50
04685,SWANS ISLAND,ME,44.14,-68.45
04984,TEMPLE,ME,44.68,-70.22
04860,TENANTS HARBOR,ME,43.95,-69.23
04861,THOMASTON,ME,44.08,-69.18
04986,THORNDIKE,ME,44.57,-69.27
04490,TOPSFIELD,ME,45.41,-67.73
04086,TOPSHAM,ME,43.93,-69.94
04571,TREVETT,ME,43.89,-69.67
04987,TROY,ME,44.66,-69.24
04282,TURNER,ME,44.25,-70.25
04862,UNION,ME,44.21,-69.27
04988,UNITY,ME,44.61,-69.33
04745,FRENCHVILLE,ME,47.28,-68.38
04785,VAN BUREN,ME,47.16,-67.95
04454,LAMBERT LAKE,ME,45.54,-67.52
04491,VANCEBORO,ME,45.56,-67.43
04989,VASSALBORO,ME,44.45,-69.67
04360,VIENNA,ME,44.53,-69.98
04863,VINALHAVEN,ME,44.04,-68.83
04572,WALDOBORO,ME,44.09,-69.38
04573,WALPOLE,ME,43.94,-69.55
04864,WARREN,ME,44.12,-69.24
04786,WASHBURN,ME,46.79,-68.15
04574,WASHINGTON,ME,44.27,-69.36
04087,WATERBORO,ME,43.53,-70.71
04088,WATERFORD,ME,44.18,-70.71
04901,WATERVILLE,ME,44.56,-69.55
04903,WATERVILLE,ME,44.54,-69.66
04284,WAYNE,ME,44.34,-70.06
04285,WELD,ME,44.69,-70.42
04090,WELLS,ME,43.32,-70.58
04091,WEST BALDWIN,ME,43.83,-70.77
04575,WEST BOOTHBAY HARBOR,ME,43.85,-69.65
04287,BOWDOIN,ME,44.04,-70.02
04092,WESTBROOK,ME,43.69,-70.35
04098,WESTBROOK,ME,43.69,-70.35
04093,BUXTON,ME,43.66,-70.60
04493,WEST ENFIELD,ME,45.26,-68.58
04992,WEST FARMINGTON,ME,44.63,-70.16
04787,WESTFIELD,ME,46.57,-67.92
04985,WEST FORKS,ME,45.42,-69.97
