School Code,School Name,School Address,City,Zip,State
53014,Magnolia Science Academy - 1 Reseda,18238 Sherman Way,Reseda,913354550,CA
53036,High Bluff Academy,12707 High Bluff Drive,San Diego,921303003,CA
53038,San Francisco Christian School,25 Whittier Street,San Francisco,941124295,CA
53039,San Francisco University High School,3065 Jackson Street,San Francisco,941151022,CA
53053,Don Bosco Technical Institute,1151 San Gabriel Boulevard,Rosemead,917704299,CA
53062,Gabrielino High School,1327 S San Gabriel Boulevard,San Gabriel,917763601,CA
53075,Abraham Lincoln High School,555 Dana Avenue,San Jose,951262099,CA
53078,Archbishop Mitty High School,5000 Mitty Way,San Jose,951291897,CA
53082,Branham High School,1570 Branham Lane,San Jose,951182201,CA
53087,Independence High School,1776 Educational Park Drive,San Jose,951331703,CA
53090,James Lick High School,57 N White Road,San Jose,951271998,CA
53091,Leland High School,6677 Camden Avenue,San Jose,951202198,CA
53092,Leigh High School,5210 Leigh Avenue,San Jose,951245699,CA
53095,Notre Dame High School,596 S Second Street,San Jose,951125707,CA
53096,Pioneer High School,1290 Blossom Hill Road,San Jose,951183193,CA
53097,Presentation High School,2281 Plummer Avenue,San Jose,951254700,CA
53099,Oak Grove High School,285 Blossom Hill Road,San Jose,951232099,CA
53100,Silver Creek High School,3434 Silver Creek Road,San Jose,951211899,CA
53100,Silver Creek High School,3434 Silver Creek Road,San Jose,951211899,CA
53103,Westmont High School,4805 Westmont Avenue,Campbell,950085725,CA
53105,Willow Glen High School,2001 Cottle Avenue,San Jose,951253588,CA
53106,Santa Teresa High School,6150 Snell Avenue,San Jose,951234796,CA
53113,Yerba Buena High School,1855 Lucretia Avenue,San Jose,951223799,CA
53120,San Leandro High School,2200 Bancroft Avenue,San Leandro,945776198,CA
53125,Arroyo High School,15701 Lorenzo Avenue,San Lorenzo,945801407,CA
53142,The Harker School,500 Saratoga Avenue,San Jose,951291361,CA
53142,The Harker School,500 Saratoga Avenue,San Jose,951291361,CA
53142,The Harker School,500 Saratoga Avenue,San Jose,951291361,CA
53145,San Luis Obispo High School,1499 San Luis Drive,Sn Luis Obisp,934013060,CA
53149,Tesoro High School,1 Tesoro Creek Road,Rcho Sta Marg,926886503,CA
53158,San Marino High School,2701 Huntington Drive,San Marino,911082295,CA
53163,Aragon High School,900 Alameda De Las Pulgas,San Mateo,944023399,CA
53165,Hillsdale High School,3115 Del Monte Street,San Mateo,944033800,CA
53169,Evergreen Valley High School,3300 Quimby Road,San Jose,951483122,CA
53173,Kehillah Jewish High School,3900 Fabian Way,Palo Alto,943034605,CA
53175,San Mateo High School,506 N Delaware Street,San Mateo,944011781,CA
53180,Junipero Serra High School,451 W 20th Avenue,San Mateo,944031335,CA
53195,San Pedro High School,1001 W 15th Street,San Pedro,907313999,CA
53197,JSerra Catholic High School,26351 Junipero Serra Road,San Juan Capistrano,926751635,CA
53206,Valley International Academy,1 West Campbell Avenue,Campbell,950081041,CA
53215,Marin Catholic High School,675 Sir Francis Drake Boulevard,Kentfield,949041600,CA
53218,Dougherty Valley High School,10550 Albion Road,San Ramon,945822901,CA
53218,Dougherty Valley High School,10550 Albion Road,San Ramon,945822901,CA
53229,California High School,9870 Broadmoor Drive,San Ramon,945832942,CA
53231,Terra Linda High School,320 Nova Albion Way,San Rafael,949033598,CA
53234,Foothill High School,19251 Dodge Avenue,North Tustin,927052298,CA
53240,Mater Dei High School,1202 W Edinger Avenue,Santa Ana,927072191,CA
53244,Anacapa High School,814 Santa Barbara Street,Santa Barbara,931012220,CA
53269,Merit Academy Education of Excellence,2392 North Rodeo Gulch Road,Soquel,950739420,CA
53270,Pacific Collegiate School,3004 Mission Street,Santa Cruz,950605717,CA
53270,Pacific Collegiate School,3004 Mission Street,Santa Cruz,950605717,CA
53272,San Marcos High School,4750 Hollister Avenue,Santa Barbara,931101998,CA
53275,Santa Barbara Senior High School,700 E Anapamu Street,Santa Barbara,931032399,CA
53276,Adrian C Wilcox High School,3250 Monroe Street,Santa Clara,950511153,CA
53280,Santa Clara High School,3000 Benton Street,Santa Clara,950513799,CA
53297,Santa Cruz High School,415 Walnut Avenue,Santa Cruz,950603699,CA
53323,Windward School,11350 Palms Boulevard,Los Angeles,900662104,CA
53341,Canyon High School,19300 Nadal Street,Canyon Cntry,913511298,CA
53343,Saratoga High School,20300 Herriman Avenue,Saratoga,950704999,CA
53344,Prospect High School,18900 Prospect Road,Saratoga,950703499,CA
53345,Analy High School,6950 Analy Avenue,Sebastopol,954723492,CA
53360,Shafter High School,526 Mannel Avenue,Shafter,932631899,CA
53370,Notre Dame High School,13645 Riverside Drive,Sherman Oaks,914232494,CA
53372,Santa Susana High School,3570 Cochran Street,Simi Valley,930632525,CA
53379,Royal High School,1402 Royal Avenue,Simi Valley,930653399,CA
53380,Simi Valley High School,5400 Cochran Street,Simi Valley,930633547,CA
53390,Sonoma Valley High School,20000 Broadway,Sonoma,954767498,CA
53410,South Pasadena High School,1401 Fremont Avenue,S Pasadena,910303899,CA
53413,El Camino High School,1320 Mission Road,S San Fran,940801297,CA
53415,South San Francisco High School,400 B Street,S San Fran,940804425,CA
53430,Lincoln High School,6844 Alexandria Place,Stockton,952072498,CA
53459,Moreno Valley High School,23300 Cottonwood Avenue,Moreno Valley,925533499,CA
53460,Fremont High School,1279 Sunnyvale Saratoga Road,Sunnyvale,940872593,CA
53462,Homestead High School,21370 Homestead Road,Cupertino,950140292,CA
53463,Lynbrook High School,1280 Johnson Avenue,San Jose,951294199,CA
53463,Lynbrook High School,1280 Johnson Avenue,San Jose,951294199,CA
53466,Monta Vista High School,21840 McClellan Road,Cupertino,950144055,CA
53466,Monta Vista High School,21840 McClellan Road,Cupertino,950144055,CA
53467,Francis Polytechnic Senior High School,12431 Roscoe Boulevard,Sun Valley,913523723,CA
53468,Village Christian High School,8930 Village Avenue,Sun Valley,913522129,CA
53495,Temple City High School,9501 Lemon Avenue,Temple City,917801398,CA
53499,Temecula Valley High School,31555 Rancho Vista Road,Temecula,925923516,CA
53499,Temecula Valley High School,31555 Rancho Vista Road,Temecula,925923516,CA
53500,Templeton High School,1200 S Main Street,Templeton,934659798,CA
53502,Thousand Oaks High School,2323 N Moorpark Road,Thousand Oaks,913603198,CA
53503,Westlake High School,100 N Lakeview Canyon Road,Westlake Vlg,913623802,CA
53512,Bishop Montgomery High School,5430 Torrance Boulevard,Torrance,905034084,CA
53522,South High School,4801 Pacific Coast Highway,Torrance,905055593,CA
53522,South High School,4801 Pacific Coast Highway,Torrance,905055593,CA
53525,Tracy Joint Union High School,315 East Eleventh Street,Tracy,953764017,CA
53539,Chaparral High School,27215 Nicolas Road,Temecula,925917348,CA
53540,Tahoe Truckee High School,11725 Donner Pass Road,Truckee,961614954,CA
53545,Verdugo Hills High School,10625 Plainview Avenue,Tujunga,910421798,CA
53557,Soledad High School,425 Gabilan Drive,Soledad,939603207,CA
53565,Turlock High School,1600 E Canal Drive,Turlock,953804299,CA
53586,Upland High School,565 W 11th Street,Upland,917864660,CA
53595,Vaca High School,100 W MONTE VISTA AVE,VACAVILLE,956883898,CA
53604,Saint Patrick-Saint Vincent High School,1500 Benicia Road,Vallejo,945917523,CA
53608,Valencia High School,27801 Dickason Drive,Valencia,913554012,CA
53635,Van Nuys High School,6535 Cedros Avenue,Van Nuys,914111599,CA
53643,Temecula Preparatory School,35777 Abelia Street,Winchester,925968450,CA
53644,John Pitman High School,2525 W Christoffersen Parkway,Turlock,953829509,CA
53655,Ventura High School,2 N Catalina Street,Ventura,930012475,CA
53668,Rancho Buena Vista High School,1601 Longhorn Drive,Vista,920815423,CA
53670,Mount Whitney High School,900 S Conyer Street,Visalia,932772540,CA
53676,Walnut High School,400 Pierre Road,Walnut,917892599,CA
53680,Las Lomas High School,1460 S Main Street,Walnut Creek,945965383,CA
53682,Silverado High School,14048 Cobalt Road,Victorville,923929316,CA
53737,La Quinta High School,10372 Mcfadden Avenue,Westminster,926837098,CA
53738,West Covina High School,1609 E Cameron Avenue,West Covina,917913108,CA
53740,River City High School,1 Raider Lane,W Sacramento,956913699,CA
53748,de Toledo High School,22622 Vanowen Street,West Hills,913072646,CA
53801,El Camino Real Charter High School,5440 Valley Circle Boulevard,Woodland Hls,913675949,CA
53808,Woodside High School,199 Churchill Avenue,Woodside,940621152,CA
53820,Yucaipa High School,33000 Yucaipa Boulevard,Yucaipa,923991998,CA
53833,Mare Island Technical Academy High School,#2 Positive Place,Vallejo,945891825,CA
53864,West Ranch High School,26255 Valencia Boulevard,Stevenson Rnh,913810664,CA
53878,Summit Preparatory Charter High School,890 Broadway Street,Redwood City,940633105,CA
53880,Great Oak High School,32555 Deer Hollow Way,Temecula,925921283,CA
53906,Ann Sobrato High School,401 Burnett Avenue,Morgan Hill,950372641,CA
53941,Venture Academy,2829 Transworld Drive,Stockton,952063950,CA
53972,Oakland Military Institute College Preparatory Academy,3877 Lusk Street,Oakland,946083822,CA
53973,Vistamar School,737 HAWAII STREET,EL SEGUNDO,902454816,CA
53978,Citrus Hill High School,18150 Wood Road,PERRIS,925709486,CA
54014,Wisdom Mission School,5851 Newman Street,Cypress,906303322,CA
54025,New Designs Charter School,2303 Figueroa Way,Los Angeles,900072504,CA
54038,Sierra Canyon School,11052 Independence Avenue,Chatsworth,913111562,CA
54056,Maranatha Christian Schools,9050 Maranatha Drive,SAN DIEGO,921272923,CA
54060,Eastside High School,3200 E Avenue J8,Lancaster,935355827,CA
54072,Olympian High School,1925 Magdalena Avenue,Chula Vista,919133973,CA
54078,Eleanor Roosevelt High School,7447 Scholar Way,Eastvale,928804019,CA
54092,Connections Academy at Capistrano,33272 Valle Road,San Juan Capistrano,926754842,CA
54127,Stanford Online High School,220 Panama Street,Stanford,943054101,CA
54134,"Lydian Academy, LLC",815 El Camino Real,Menlo Park,940254807,CA
54139,Central California Connections Academy,4020 S DEMAREE STREET,VISALIA,932779476,CA
54141,Heritage High School,26001 Briggs Road,Romoland,925853230,CA
54149,Scout from University of California,2505 Augustine Drive,Santa Clara,950543003,CA
54159,Patriot High School,4355 Camino Real,Jurupa Valley,925093455,CA
54164,Tilden Preparatory School at School for Independent Learners,1231 Solano Avenue,Albany,947061734,CA
54164,Tilden Preparatory School at School for Independent Learners,1231 Solano Avenue,Albany,947061734,CA
54164,Tilden Preparatory School at School for Independent Learners,1231 Solano Avenue,Albany,947061734,CA
54164,Tilden Preparatory School at School for Independent Learners,1231 Solano Avenue,Albany,947061734,CA
54166,Vista del Lago High School,1970 Broadstone Parkway,Folsom,956308335,CA
54177,Homeschool-Teachers.com,11248 Hemlock Road,Pinon Hills,92372,CA
54181,San Juan Hills High School,29211 Vista Montana,San Juan Capo,926753602,CA
54194,Classical Academy High School,207 E Pennsylvania Avenue,Escondido,920252808,CA
54225,West Adams Preparatory High School,1500 W Washington Boulevard,Los Angeles,900071257,CA
54242,Independence High School,8001 Old River Road,Bakersfield,933119752,CA
54245,University Preparatory Academy,2315 Canoas Garden Avenue,San Jose,951252005,CA
54255,Impact Academy of Arts and Technology,2560 Darwin Street,Hayward,945453451,CA
54301,Bay Area Technology School- BayTech,8251 Fontaine Street,Oakland,946054109,CA
54321,Yorba Linda High School,19900 Bastanchury Road,Yorba Linda,928868417,CA
54331,Citrus Valley High School,800 W Pioneer Avenue,Redlands,923741509,CA
54351,Del Norte High School,16601 Night Hawk Lane,San Diego,921274457,CA
54364,Christopher High School,850 Day Road,Gilroy,950209324,CA
54407,Riverside Virtual School,6401 Lincoln Avenue,Riverside,925064424,CA
54412,Coliseum College Prep Academy,1390 66th Avenue,Oakland,946213506,CA
54414,Harmony Magnet Academy,19429 Road 228,Strathmore,93267,CA
54429,Everest Public High School,455 5th Avenue,Redwood City,940633727,CA
54554,Pacific Academy - Irvine,4947 Alton Parkway,Irvine,926048606,CA
54621,Summit Public School-Ranier,1750 S White Road,San Jose,951274760,CA
54632,Critical Design And Gaming School at A Hawkins High School,825 West 60th Street,Los Angeles,900445512,CA
54643,Connections Academy - Ripon,580 North Wilma Avenue,Ripon,953669514,CA
54659,Academies of the Antelope Valley,6300 West Avenue L,Lancaster,935364540,CA
54720,Meira Academy,3921 Fabian Way,Palo Alto,943034606,CA
54732,Legend College Preparatory,21050 McClellan Road,Cupertino,950144276,CA
54732,Legend College Preparatory,21050 McClellan Road,Cupertino,950144276,CA
54759,Areteem Institute,15707 Rockfield Boulevard,Irvine,926182870,CA
54776,BASIS Independent Silicon Valley,1290 Parkmoor Avenue,San Jose,951263449,CA
54776,BASIS Independent Silicon Valley,1290 Parkmoor Avenue,San Jose,951263449,CA
54786,California Connections Academy - North Bay,2150 Portola Avenue,Livermore,945511784,CA
54815,Summit Public School-Shasta,699 Serramonte Boulevard,Daly City,940154132,CA
54826,Nava College Preparatory Academy,1319 E 41st Street,Los Angeles,900113301,CA
54891,University Prep Value High School,700 Wilshire Boulevard,Los Angeles,900173811,CA
60051,Ralston Valley High School,13355 W 80th Avenue,Arvada,800052935,CO
60057,Arvada West High School,11595 Allendale Drive,Arvada,800044483,CO
60066,Eaglecrest High School,5100 S Picadilly Street,Centennial,800153300,CO
60076,Overland High School,12400 E Jewell Avenue,Aurora,800125398,CO
60077,Rangeview High School,17599 E Iliff Avenue,Aurora,800134212,CO
60080,Basalt High School,600 Southside Drive,Basalt,816219131,CO
60081,Grandview High School,20500 E Arapahoe Road,Aurora,800161798,CO
60086,Cherokee Trail High School,25901 E Arapahoe Road,Aurora,800162022,CO
60089,Lotus School for Excellence,11001 E Alameda Avenue Suite A,Aurora,800121034,CO
60089,Lotus School for Excellence,11001 E Alameda Avenue Suite A,Aurora,800121034,CO
60118,Fairview High School,1515 Greenbriar Boulevard,Boulder,803057099,CO
60118,Fairview High School,1515 Greenbriar Boulevard,Boulder,803057099,CO
60118,Fairview High School,1515 Greenbriar Boulevard,Boulder,803057099,CO
60130,Monarch High School,329 Campus Drive,Louisville,800279746,CO
60161,Jefferson Academy Secondary School,11251 Reed Way,Broomfield,800202720,CO
60169,Prospect Ridge Academy,2555 Preble Creek Parkway,Broomfield,800238096,CO
60175,Ellicott High School,375 S Ellicott Highway,Calhan,808088963,CO
60193,Castle View High School,5254 Meadows Drive,Castle Rock,801098402,CO
60200,Canon City Senior High School,1313 College Avenue,Canon City,812123578,CO
60219,Colorado Connections Academy at Durango,150 Tech Center Drive,Durango,813016840,CO
60244,Discovery Canyon Campus High School,1810 N Gate Boulevard,Colorado Spgs,809213114,CO
60275,Fountain Valley School,6155 Fountain Valley School Road,Colorado Springs,809112251,CO
60319,James Irwin Charter High School,5525 Astrozon Boulevard,Colorado Spgs,809164226,CO
60400,East High School,1600 City Park Esplanade,Denver,802061429,CO
60415,Holy Family High School,5195 W 144th Avenue,Broomfield,800239529,CO
60428,North High School,2960 N Speer Boulevard,Denver,802113795,CO
60455,South High School,1700 E Louisiana Avenue,Denver,802101810,CO
60475,Durango High School,2390 Main Avenue,Durango,813014638,CO
60475,Durango High School,2390 Main Avenue,Durango,813014638,CO
60499,Vail Christian High School,31621 Highway 6,Edwards,816328166,CO
60515,Cherry Creek High School,9300 E Union Avenue,Greenwood Vlg,801111395,CO
60517,Denver School of Innovation and Sustainable Design,840 East 14th Avenue,Denver,802181803,CO
60530,Kent Denver School,4000 E Quincy Avenue,Englewood,801134916,CO
60541,Colorado Connections Academy,8 INVERNESS DRIVE E STE 240,ENGLEWOOD ,801125656,CO
60588,Rocky Mountain High School,1300 W Swallow Road,Fort Collins,805262412,CO
60590,Fort Collins High School,3400 Lambkin Way,Fort Collins,805255727,CO
60598,Ridgeview Classical School,1800 S Lemay Avenue,Fort Collins,805251240,CO
60600,J K Mullen High School,3601 South Lowell Boulevard,Denver,802363001,CO
60607,Liberty Common High School,2745 Minnesota Drive,Fort Collins,805256794,CO
60630,Fruita Monument High School,1102 Wildcat Avenue,Fruita,815219389,CO
60665,Glenwood Springs High School,1521 Grand Avenue,Glenwood Spgs,816013809,CO
60671,D'Evelyn Junior Senior High School,10359 W Nassau Avenue,Denver,802351400,CO
60685,Middle Park High School,795 N Second Street,Granby,804460130,CO
60700,Grand Valley High School,800 Cardinal Way,Parachute,816359755,CO
60741,STEM School Highlands Ranch,8773 Ridgeline Boulevard,Hghlnds Ranch,801292381,CO
60747,Mountain Vista High School,10585 Mountain Vista Ridge,Hghlnds Ranch,801265586,CO
