School Name,School Code
Blacksburg High School,470225
Dayspring Christian Academy,470227
Parry McCluer High School,470345
Lake Braddock Secondary School,470353
Fluvanna County High School,470390
Chantilly High School,470402
Albemarle High School,470420
Charlottesville High School,470423
St Anne's-Belfield School,470435
Chatham Hall,470445
Lloyd C Bird High School,470486
Cosby High School,470503
Lee-Davis High School,470765
George Mason High School,470795
Trinity Christian School,470805
Jefferson Forest High School,470853
Chancellor High School,470879
Riverbend High School,470887
Deep Run High School,470952
Goochland High School,470965
Oakcrest School,470989
Bethel High School,471020
Kecoughtan High School,471028
Harrisonburg High School,471035
Wakefield School,471117
Brookville High School,471285
Princess Anne High School,471315
Madison County High School,471325
Marion Senior High School,471355
Carlisle School,471370
McLean High School,471395
Atlee High School,471415
Middleburg Academy,471427
James River High School,471428
Clover Hill High School,471429
Midlothian High School,471430
Denbigh High School,471532
Heritage High School,471542
Menchville High School,471546
Peninsula Catholic High School,471550
Warwick High School,471553
Kettle Run High School,471561
Booker T Washington High School,471570
Granby High School,471585
Maury High School,471600
Norfolk Christian Upper School,471618
Norview High School,471620
Orange County High School,471660
Spotswood High School,471715
Appomattox Regional Governor's School Arts And Technology,471716
Matoaca High School,471720
Powhatan High School,471785
Collegiate School,471845
Maggie L Walker Governor's School for Government and International Studies,471851
Henrico High School,471854
Hermitage High School,471855
Huguenot High School,471857
Mills Godwin High School,471872
Open High School,471878
Richmond Community High School,471879
Richmond Academy of Seventh Day Adventists,471880
Saint Gertrude High School,471895
North Cross School,471941
The Carmel School,472008
Courtland High School,472127
Spotsylvania High School,472130
Massaponax High School,472131
Robert E Lee High School,472137
"GW Community School, The",472138
Brooke Point High School,472142
North Stafford High School,472143
Colonial Forge High School,472144
William Monroe High School,472145
Mountain View High School,472147
Stuart Hall School,472170
Sherando High School,472174
Landstown High School,472273
James Madison High School,472278
Oakton High School,472279
Bayside High School,472285
Floyd E Kellam High School,472287
First Colonial High School,472290
Kempsville High School,472293
Green Run High School,472296
Fauquier High School,472305
Salem High School,472306
Ocean Lakes High School,472308
Liberty High School,472310
James Wood High School,472430
Woodbridge Senior High School,472463
Potomac Senior High School,472464
Forest Park High School,472468
Freedom High School,472469
Summit Public Schools-Sierra,480008
Arlington High School,480035
Weston High School,480037
Asotin High School,480040
Auburn Mountainview High School,480044
Auburn Riverside High School,480046
Auburn High School,480055
Eastside Catholic High School,480067
International School,480068
Bellevue Senior High School,480070
Newport High School,480071
Bothell High School,480100
Bonney Lake High School,480111
Bridgeport High School,480115
White River High School,480125
Burlington-Edison High School,480130
Puget Sound Skills Center,480131
Union High School,480139
Cashmere High School,480155
Centralia High School,480170
Cheney High School,480185
Colville High School,480235
Davenport Junior-Senior High School,480290
Orcas Island High School,480320
Eatonville High School,480335
Mountlake Terrace High School,480343
Ellensburg High School,480350
Cascade Senior High School,480383
Everett High School,480385
Mariner High School,480387
Todd Beamer High School,480401
Friday Harbor High School,480410
Peninsula High School,480420
Gig Harbor High School,480421
Graham-Kapowsin High School,480442
Harrington High School,480460
Hoquiam High School,480475
Ilwaco High School,480485
Issaquah High School,480500
Liberty High School,480502
Southridge High School,480531
Lake Washington High School,480545
Eastlake High School,480548
Timberline High School,480572
Lakes High School,480588
Harrison Preparatory School,480589
R A Long High School,480625
Lynnwood High School,480649
Tahoma Senior High School,480665
Mountain View Arts & Technology High School,480684
Mead Senior High School,480685
Mount Spokane High School,480687
Medical Lake High School,480690
West Valley High School,480710
Henry M Jackson High School,480711
Mount Vernon High School,480750
Kamiak High School,480758
Napavine Junior-Senior High School,480775
Mount Si High School,480797
Oak Harbor High School,480810
Orting High School,480855
South Kitsap High School,480910
Puyallup High School,480940
Pierce County Skill Center,480946
WANIC Skill Center,480971
Tesla Stem High School,480976
Hanford High School,481002
Royal High School,481033
Cleveland Stem High School,481055
Foster High School,481075
Highline High School,481090
Nathan Hale High School,481128
O'Dea High School,481130
Evergreen High School,481141
Tyee High School,481159
West Seattle High School,481165
Shorewood High School,481166
Emerald Ridge High School,481222
Bethel High School,481225
Spanaway Lake High School,481227
East Valley High School,481238
Gonzaga Preparatory School,481245
John Rogers High School,481260
On Track Academy,481283
University High School,481297
Sunnyside Senior High School,481350
Clover Park High School,481370
Fife High School,481375
Curtis Senior High School,481382
Life Christian Academy,481384
Lincoln High School,481385
Oakland High School,481392
Stadium High School,481395
Tacoma Baptist School,481398
Kings Way Christian High School,481462
Evergreen High School,481465
Seton Catholic College Preparatory High School,481471
Mountain View High School,481477
Washington School For The Blind,481482
Central Valley High School,481483
Walla Walla High School,481503
Yelm High School,481630
Cabell-Midland High School,490045
River View High School,490142
George Washington High School,490217
Pocahontas County High School,490327
Elkins High School,490360
East Fairmont High School,490385
North Marion High School,490400
John Marshall High School,490483
Lincoln County High School,490527
Huntington High School,490596
Hurricane High School,490615
Preston High School,490675
South Harrison High School,490730
Scott High School,490745
East Hardy High School,490800
Morgantown High School,490875
University High School,490880
Nitro High School,490935
Parkersburg High School,490985
Parkersburg South High School,490987
Philip Barbour High School Complex,491020
Ripley High School,491105
Hampshire High School,491115
Brooke High School,491365
Linsly School,491410
Williamstown High School,491480
Adams Friendship High School,500005
Appleton North High School,500064
Ashland High School,500083
Baraboo High School,500140
Belleville High School,500175
Brookfield East High School,500281
Brookfield Central High School,500282
Cedarburg High School,500370
Cedar Grove-Belgium High School,500375
Chilton High School,500390
Cuba City High School,500470
De Forest Area High School,500500
Northland Pines High School,500560
East Troy High School,500565
Edgerton Senior High School,500585
Elkhorn Area High School,500600
Fennimore Middle High School,500650
Fond du Lac High School,500668
North Crawford High School,500715
Germantown High School,500723
Grafton Senior High School,500770
Ashwaubenon High School,500786
Bay Port High School,500787
East High School,500790
Preble High School,500795
Southwest High School,500813
West High School,500815
Greendale Senior High School,500820
Martin Luther High School,500823
Whitnall High School,500838
Hartford Union High School,500850
Holmen High School,500905
Parker High School,500953
Joseph A Craig High School,500955
Johnson Creek High School,500970
Kaukauna Senior High School,500990
Christian Life School,500996
Tremper High School,500998
Indian Trail High School And Academy,501006
Kimberly High School,501030
Lodi High School,501115
East High School,501150
West High School,501165
Marshfield High School,501230
Menomonee Falls High School,501285
Mercer High School,501305
Merrill Senior High School,501308
Middleton High School,501320
Salam High School,501349
Greenfield High School,501359
University School of Milwaukee,501390
Riverside University High School,501430
Cristo Rey Jesuit High School Milwaukee,501471
Whitefish Bay High School,501505
Lakeland Union High School,501527
Mukwonago High School,501590
New Berlin Eisenhower Middle High School,501631
New Berlin West Middle High School,501632
Oconomowoc High School,501680
Oostburg High School,501710
Pewaukee High School,501785
Lakeview Technology Academy,501822
Port Washington High School,501845
Prairie Du Chien Senior High School,501875
Sauk Prairie High School,501885
Rio High School,501990
Laconia High School,502015
Saint Francis High School,502037
Westosha Central High School,502040
D C Everest Senior High School,502060
Shawano Senior High School,502080
Sheboygan County Christian High School,502088
Pacelli Catholic High School,502192
Sun Prairie High School,502242
Homestead High School,502269
Verona Area High School,502330
High School of Health Sciences,502350
Kettle Moraine High School,502352
Catholic Memorial High School,502385
eAchieve Academy,502388
Waukesha North High School,502389
Waukesha South High School,502390
Wauwatosa East High School,502430
Wauwatosa West High School,502433
West Allis Central High School,502445
Nathan Hale High School,502450
West De Pere High School,502470
Whitehall Memorial Middle High School,502510
Buffalo High School,510035
Kelly Walsh High School,510058
East High School,510061
Cheyenne Central High School,510063
Cheyenne South High School,510071
Jackson-Hole High School,510210
Kaycee High School,510215
Lander Valley High School,510235
Sheridan High School,510395
Hot Springs County High School,510425
Center for Advanced Research and Technology,990508
California Home School,990598
Bollman Technical Education Center,990604
Colorado Home School,990699
Florida Home School,991098
Georgia Home School,991199
Kansas Home School,991799
Maryland Home School,992199
Pennsylvania Home School,993999
Lamar Consolidated Independent School District: Alternative Testing Cohort,994413
Texas Home School,994499
Virginia Home School,994799
