School Code,School Name,City,State,
390603,Chambersburg Area Senior High School,Chambersburg,PA,
390635,Deer Lakes High School,Cheswick,PA,
390655,Thomas Jefferson High School,Jefferson Hills,PA,
390675,Abington Heights High School,Clarks Summit,PA,
390760,Perkiomen Valley High School,Collegeville,PA,
390800,Conneaut Area Senior High school,Linesville,PA,
390830,Southern Lehigh High School,Center Valley,PA,
390830,Southern Lehigh High School,Center Valley,PA,
390845,Our Lady Sacred Heart High School,Coraopolis,PA,
390855,Cedar Crest High School,Lebanon,PA,
390860,Bensalem High School,Bensalem,PA,
390860,Bensalem High School,Bensalem,PA,
390930,Dallastown Area High School,Dallastown,PA,
390950,Danville Area Senior High School,Danville,PA,
390965,Blackhawk High School,Beaver Falls,PA,
391030,Dover Area High School,Dover,PA,
391033,Downingtown High School West,Downingtown,PA,
391045,Central Bucks High School West,Doylestown,PA,
391045,Central Bucks High School West,Doylestown,PA,
391075,Susquenita High School,Duncannon,PA,
391115,Upper Perkiomen High School,Pennsburg,PA,
391130,Easton Area High School,Easton,PA,
391150,East Stroudsburg High School- South,East Stroudsburg,PA,
391153,Bishop Carroll High School,Ebensburg,PA,
391195,Elizabeth Forward High School,Elizabeth,PA,
391230,Bentworth Senior High School,Bentleyville,PA,
391250,Emmaus High School,Emmaus,PA,
391366,Methacton High School,Eagleville,PA,
391395,Ridley High School,Folsom,PA,
391405,Forest City Regional High School,Forest City,PA,
391415,Upper Dublin High School,Fort Washington,PA,
391441,Pennsylvania Leadership Charter School,West Chester,PA,
391441,Pennsylvania Leadership Charter School,West Chester,PA,
391470,MMI Preparatory School,Freeland,PA,
391505,George School,Newtown,PA,
391537,Garnet Valley High School,Glen Mills,PA,
391545,Susquehannock High School,Glen Rock,PA,
391640,Bishop McDevitt High School,Harrisburg,PA,
391640,Bishop McDevitt High School,Harrisburg,PA,
391670,Penn-Trafford High School,Harrison City,PA,
391695,Hatboro-Horsham High School,Horsham,PA,
391765,Hershey High School,Hershey,PA,
391790,Council Rock High School South,Holland,PA,
391823,South Side High School,Hookstown,PA,
391855,Lower Dauphin High School,Hummelstown,PA,
391885,Indiana Area Senior High School,Indiana,PA,
391885,Indiana Area Senior High School,Indiana,PA,
391968,Richland High School,Johnstown,PA,
391975,Westmont Hilltop High School,Johnstown,PA,
391980,William Tennent High School,Warminster,PA,
392005,Kennett High School,Kennett Square,PA,
392040,Wyoming Seminary College Preparatory School,Kingston,PA,
392055,Armstrong Junior-Senior High School,Kittanning,PA,
392057,Pennsylvania Homeschoolers,Kittanning,PA,
392057,Pennsylvania Homeschoolers,Kittanning,PA,
392105,Conestoga Valley Senior High School,Lancaster,PA,
392115,Lancaster Country Day School,Lancaster,PA,
392140,Hempfield High School,Landisville,PA,
392145,Neshaminy High School,Langhorne,PA,
392145,Neshaminy High School,Langhorne,PA,
392155,North Penn High School,Lansdale,PA,
392170,Greater Latrobe Senior High School,Latrobe,PA,
392195,Lebanon High School,Lebanon,PA,
392215,Schuylkill Valley High School,Leesport,PA,
392270,Bethel Park High School,Bethel Park,PA,
392287,Penncrest High School,Media,PA,
392300,Warwick High School,Lititz,PA,
392305,Littlestown Senior High School,Littlestown,PA,
392363,Great Valley High School,Malvern,PA,
392363,Great Valley High School,Malvern,PA,
392365,Malvern Preparatory School,Malvern,PA,
392375,Villa Maria Academy,Malvern,PA,
392535,Meadville Area Senior High School,Meadville,PA,
392545,Cumberland Valley High School,Mechanicsburg,PA,
392570,Mercersburg Academy,Mercersburg,PA,
392573,Jack M Barrack Hebrew Academy,Bryn Mawr,PA,
392610,Fort Cherry High School,McDonald,PA,
392635,Delaware Valley High School,Milford,PA,
392708,Gateway High School,Monroeville,PA,
392745,South Fayette Township High School,McDonald,PA,
392795,Donegal High School,Mount Joy,PA,
392835,Franklin Regional Senior High School,Murrysville,PA,
392860,Nazareth Area High School,Nazareth,PA,
392937,United High School,Armagh,PA,
392950,New Hope-Solebury High School,New Hope,PA,
392985,Council Rock High School North,Newtown,PA,
393000,Marple Newtown High School,Newtown Square,PA,
393062,Northumberland Christian School,Northumberland,PA,
393075,West Allegheny Senior High School,Imperial,PA,
393080,Riverview High School,Oakmont,PA,
393125,Parkland High School,Allentown,PA,
393135,Oxford Area High School,Oxford,PA,
393145,Palmyra Area High School,Palmyra,PA,
393190,Perkiomen School,Pennsburg,PA,
393195,Pennridge High School,Perkasie,PA,
393220,Sacred Heart Academy,Bryn Mawr,PA,
393242,Academy at Palumbo,Philadelphia,PA,
393280,Cheltenham High School,Wyncote,PA,
393285,Springside Chestnut Hill Academy,Philadelphia,PA,
393300,Episcopal Academy,Newtown Square,PA,
393342,G W Carver High School of Engineering and Science,Philadelphia,PA,
393480,Saint Joseph's Preparatory School,Philadelphia,PA,
393515,Springfield Township High School,Erdenheim,PA,
393580,Phoenixville Area High School,Phoenixville,PA,
393620,Fox Chapel Area High School,Pittsburgh,PA,
393648,Pittsburgh Brashear High School,Pittsburgh,PA,
393658,Chartiers Valley High School,Bridgeville,PA,
393659,Woodland Hills High School,Pittsburgh,PA,
393707,Upper Saint Clair High School,Upper Saint Clair,PA,
393730,Mount Lebanon High School,Pittsburgh,PA,
393745,North Allegheny Senior High School,Wexford,PA,
393752,North Hills High School,Pittsburgh,PA,
393775,Oakland Catholic High School,Pittsburgh,PA,
393901,Shady Side Academy,Pittsburgh,PA,
393901,Shady Side Academy,Pittsburgh,PA,
393908,Seton-La Salle High School,Pittsburgh,PA,
393925,Pittsburgh Allderdice High School,Pittsburgh,PA,
393970,Winchester Thurston High School,Pittsburgh,PA,
394040,Plymouth Whitemarsh High School,Plymouth Meeting,PA,
394052,Pocono Mountain West High School,Pocono Summit,PA,
394052,Pocono Mountain West High School,Pocono Summit,PA,
394080,Hill School,Pottstown,PA,
394085,Owen J Roberts High School,Pottstown,PA,
394088,Pottstown High School,Pottstown,PA,
394088,Pottstown High School,Pottstown,PA,
394100,Pottsville Area High School,Pottsville,PA,
394120,Quakertown Community Senior High School,Quakertown,PA,
394133,Radnor High School,Radnor,PA,
394145,Exeter Township Senior High School,Reading,PA,
394170,Reading High School,Reading,PA,
394290,Harriton High School,Rosemont,PA,
394300,Spring-Ford Senior High School,Royersford,PA,
394310,West Shamokin Junior-Senior High School,Rural Valley,PA,
394368,Knoch High School,Saxonburg,PA,
394442,Scranton High School,Scranton,PA,
394475,Sewickley Academy,Sewickley,PA,
394475,Sewickley Academy,Sewickley,PA,
394475,Sewickley Academy,Sewickley,PA,
394660,Springfield High School,Springfield,PA,
394685,State College Area High School,State College,PA,
394703,Pottsgrove High School,Pottstown,PA,
394756,Pocono Mountain East High School,Swiftwater,PA,
394955,Unionville High School,Kennett Square,PA,
394955,Unionville High School,Kennett Square,PA,
394965,Upper Darby High School,Drexel Hill,PA,
394992,Central Bucks High School South,Warrington,PA,
395015,Strath Haven High School,Wallingford,PA,
395032,Archbishop Wood High School,Warminster,PA,
395060,Trinity High School,Washington,PA,
395105,Waynesboro Area Senior High School,Waynesboro,PA,
395163,Collegium Charter School,Exton,PA,
395164,West Chester East High School,West Chester,PA,
395167,West Chester Bayard Rustin High School,West Chester,PA,
395170,B Reed Henderson High School,West Chester,PA,
395170,B Reed Henderson High School,West Chester,PA,
395190,Wilson High School,West Lawn,PA,
395198,West Mifflin Area High School,West Mifflin,PA,
395255,Elmer L Meyers Junior Senior High School,Wilkes Barre,PA,
395410,Wyomissing Area High School,Wyomissing,PA,
395430,Central York High School,York,PA,
395448,York Suburban Senior High School,York,PA,
395448,York Suburban Senior High School,York,PA,
395465,Seneca Valley Senior High School,Harmony,PA,
396082,Commonwealth Charter Academy,Harrisburg,PA,
400000,Barrington High School,Barrington,RI,
400030,Coventry High School,Coventry,RI,
400053,Smithfield High School,Esmond,RI,
400063,Middletown High School,Middletown,RI,
400075,Rogers High School,Newport,RI,
400090,North Providence High School,North Providence,RI,
400093,Ponaganset High School,North Scituate,RI,
400128,Portsmouth High School,Portsmouth,RI,
400130,Portsmouth Abbey School,Portsmouth,RI,
400160,La Salle Academy,Providence,RI,
400170,Wheeler School,Providence,RI,
400238,Bishop Hendricken High School,Warwick,RI,
410025,Aiken High School,Aiken,SC,
410026,South Aiken High School,Aiken,SC,
410033,VirtualSC,Columbia,SC,
410042,Anderson Five Charter School,Anderson,SC,
410050,T L Hanna High School,Anderson,SC,
410055,Westside High School,Anderson,SC,
410058,Andrews High School,Andrews,SC,
410210,Blythewood High School,Blythewood,SC,
410345,D W Daniel High School,Central,SC,
410356,Academic Magnet High School,North Charleston,SC,
410420,West Ashley High School,Charleston,SC,
410490,Scholars Academy,Conway,SC,
410759,Trinity Collegiate School,Darlington,SC,
410831,Stratford High School,Goose Creek,SC,
410892,Christ Church Episcopal School,Greenville,SC,
410899,James L Mann High School,Greenville,SC,
410920,Wade Hampton High School,Greenville,SC,
410935,Greenwood High School,Greenwood,SC,
410936,Emerald High School,Greenwood,SC,
410940,Blue Ridge High School,Greer,SC,
410997,Governor School Science And Math,Hartsville,SC,
410997,Governor School Science And Math,Hartsville,SC,
411101,Dutch Fork High School,Irmo,SC,
411104,South Carolina Association of Independent Home Schools,Columbia,SC,
411290,Lexington High School,Lexington,SC,
411363,Mauldin High School,Mauldin,SC,
411445,Wando High School,Mount Pleasant,SC,
411468,Carolina Forest High School,Myrtle Beach,SC,
411470,Socastee High School,Myrtle Beach,SC,
411472,Saint James High School,Murrells Inlet,SC,
411527,Fort Dorchester High School,North Charleston,SC,
411527,Fort Dorchester High School,North Charleston,SC,
411842,Dorman High School,Roebuck,SC,
411849,Oakbrook Preparatory School,Spartanburg,SC,
411852,Spartanburg High School,Spartanburg,SC,
411934,Wilson Hall,Sumter,SC,
421175,O'Gorman High School,Sioux Falls,SD,
421178,Lincoln High School,Sioux Falls,SD,
421183,Roosevelt High School,Sioux Falls,SD,
421185,Washington High School,Sioux Falls,SD,
430040,Bolton High School,Arlington,TN,
430044,East Hamilton School,Ooltewah,TN,
430162,Brentwood High School,Brentwood,TN,
430168,Ravenwood High School,Brentwood,TN,
430300,Girls' Preparatory School,Chattanooga,TN,
430315,McCallie School,Chattanooga,TN,
430315,McCallie School,Chattanooga,TN,
430435,Farragut High School,Knoxville,TN,
430435,Farragut High School,Knoxville,TN,
430525,Jefferson County High School,Dandridge,TN,
430705,Franklin High School,Franklin,TN,
430758,Houston High School,Germantown,TN,
431000,University School,Johnson City,TN,
431045,Dobyns Bennett High School,Kingsport,TN,
431090,Bearden High School,Knoxville,TN,
431102,Hardin Valley Academy,Knoxville,TN,
431118,L & N STEM Academy,Knoxville,TN,
431127,Webb School of Knoxville,Knoxville,TN,
431155,Anderson County High School,Clinton,TN,
431447,Memphis University School,Memphis,TN,
431455,Hutchison School,Memphis,TN,
431510,White Station High School,Memphis,TN,
431609,Central Magnet School,Murfreesboro,TN,
431662,Ensworth High School,Nashville,TN,
431670,Harpeth Hall School,Nashville,TN,
431710,Montgomery Bell Academy,Nashville,TN,
431711,Martin Luther King Jr Magnet High School for Health Science and Engineering,Nashville,TN,
431800,Oak Ridge High School,Oak Ridge,TN,
432125,Dekalb County High School,Smithville,TN,
432132,Stewarts Creek High School,Smyrna,TN,
440027,Veterans Memorial High School,San Antonio,TX,
440065,Aledo High School,Aledo,TX,
440069,Liberal Arts and Science Academy High School,Austin,TX,
440076,Alief Hasting Senior High School,Houston,TX,
440101,Harmony Science Academy - North Austin,Pflugerville,TX,
440175,Andrews High School,Andrews,TX,
440190,Anna High School,Anna,TX,
440236,James Martin High School,Arlington,TX,
440236,James Martin High School,Arlington,TX,
440240,Arlington High School,Arlington,TX,
440241,Lamar High School,Arlington,TX,
440242,Sam Houston High School,Arlington,TX,
440243,James Bowie High School,Arlington,TX,
440256,Argyle High School,Argyle,TX,
440259,Juan Seguin High School,Arlington,TX,
440265,Southwest High School,San Antonio,TX,
440294,L C Anderson High School,Austin,TX,
440303,McNeil High School,Austin,TX,
440303,McNeil High School,Austin,TX,
440311,Lake Travis High School,Austin,TX,
440320,Stephen F Austin High School,Austin,TX,
440324,Westlake High School,Austin,TX,
440324,Westlake High School,Austin,TX,
440324,Westlake High School,Austin,TX,
440324,Westlake High School,Austin,TX,
440326,Westwood High School,Austin,TX,
440326,Westwood High School,Austin,TX,
440326,Westwood High School,Austin,TX,
440326,Westwood High School,Austin,TX,
440349,Akins High School,Austin,TX,
440362,Saint Dominic Savio Catholic High School,Austin,TX,
440363,Vandegrift High School,Austin,TX,
440382,Ann Richards School for Young Women Leaders,Austin,TX,
440480,Goose Creek Memorial High School,Baytown,TX,
440490,Robert E Lee High School,Baytown,TX,
440492,Ross S Sterling High School,Baytown,TX,
440492,Ross S Sterling High School,Baytown,TX,
440502,Ozen High School,Beaumont,TX,
440561,Episcopal High School,Bellaire,TX,
440670,Blanco High School,Blanco,TX,
440730,Boerne High School,Boerne,TX,
440732,Boerne Samuel V Champion High School,Boerne,TX,
440748,Bonham High School,Bonham,TX,
440790,Bowie High School,Bowie,TX,
440906,Idea Frontier College Preparatory,Brownsville,TX,
440911,Gladys Porter High School,Brownsville,TX,
440943,Dubiski Career High School,Grand Prairie,TX,
440943,Dubiski Career High School,Grand Prairie,TX,
440945,Allen Academy,Bryan,TX,
440955,Bryan High School,Bryan,TX,
441045,Calallen High School,Corpus Christi,TX,
441112,Northwest Early College High School,El Paso,TX,
441113,Canutillo High School,El Paso,TX,
441115,Canyon High School,Canyon,TX,
441140,R L Turner High School,Carrollton,TX,
441143,Newman Smith High School,Carrollton,TX,
441144,Creekview High School,Carrollton,TX,
441146,Hebron High School,Carrollton,TX,
441146,Hebron High School,Carrollton,TX,
441174,Cedar Park High School,Cedar Park,TX,
441174,Cedar Park High School,Cedar Park,TX,
441176,Vista Ridge High School,Cedar Park,TX,
441408,Colleyville Heritage High School,Colleyville,TX,
441470,Conroe High School,Conroe,TX,
441471,The Woodlands High School,The Woodlands,TX,
441472,Judson High School,Converse,TX,
441472,Judson High School,Converse,TX,
441473,Oak Ridge High School,Conroe,TX,
441485,Coppell High School,Coppell,TX,
441647,Crowley High School,Crowley,TX,
441660,Cuero High School,Cuero,TX,
441689,Cypress Ranch High School,Cypress,TX,
441690,Cy-Fair Senior High School,Cypress,TX,
441718,Bishop Lynch High School,Dallas,TX,
441728,Dallas Christian High School,Mesquite,TX,
441734,Episcopal School of Dallas,Dallas,TX,
441734,Episcopal School of Dallas,Dallas,TX,
441740,Highland Park High School,Dallas,TX,
441740,Highland Park High School,Dallas,TX,
441750,The Hockaday School,Dallas,TX,
441755,Jesuit College Preparatory School,Dallas,TX,
441755,Jesuit College Preparatory School,Dallas,TX,
441758,Lake Highlands High School,Dallas,TX,
441805,Saint Mark's School of Texas,Dallas,TX,
441811,Townview Magnet Hs-Sci And Engineering,Dallas,TX,
441811,Townview Magnet Hs-Sci And Engineering,Dallas,TX,
441814,Townview Magnet Hs-Talent And Gift,Dallas,TX,
441814,Townview Magnet Hs-Talent And Gift,Dallas,TX,
441815,South Oak Cliff High School,Dallas,TX,
441820,Sunset High School,Dallas,TX,
441823,Trinity Christian Academy,Addison,TX,
441825,Ursuline Academy,Dallas,TX,
441825,Ursuline Academy,Dallas,TX,
441835,Woodrow Wilson High School,Dallas,TX,
441875,Deer Park High Sch-S Campus,Deer Park,TX,
441927,Del Valle High School,Del Valle,TX,
441946,John H Guyer High School,Denton,TX,
441950,Billy Ryan High School,Denton,TX,
441951,Denton High School,Denton,TX,
442046,Donna North High School,Donna,TX,
442046,Donna North High School,Donna,TX,
442065,Dripping Springs High School,Dripping Springs,TX,
442085,Duncanville High School,Duncanville,TX,
442101,C C Winn High School,Eagle Pass,TX,
442143,Robert Vela High School,Edinburg,TX,
442147,Johnny Economedes High School,Edinburg,TX,
442148,Edinburg North High School,Edinburg,TX,
442149,South Texas Business Education and Technology Academy,Edinburg,TX,
442192,Harmony Science Academy - El Paso,El Paso,TX,
442194,Americas High School,El Paso,TX,
442208,Captain John L Chapin High School,El Paso,TX,
442208,Captain John L Chapin High School,El Paso,TX,
442212,Coronado High School,El Paso,TX,
442217,Eastwood High School,El Paso,TX,
442220,El Paso High School,El Paso,TX,
442238,Parkland High School,El Paso,TX,
442276,Harmony School of Innovation: El Paso,El Paso,TX,
442276,Harmony School of Innovation: El Paso,El Paso,TX,
442277,Eastlake High School,Horizon City,TX,
442322,Trinity High School,Euless,TX,
442434,Flower Mound High School,Flower Mound,TX,
442488,Heritage High School,Frisco,TX,
442488,Heritage High School,Frisco,TX,
442500,Amon Carter-Riverside High School,Fort Worth,TX,
442503,Bethesda Christian School,Ft Worth,TX,
442505,Arlington Heights High School,Fort Worth,TX,
442515,Diamond Hill-Jarvis High School,Ft Worth,TX,
442517,Fort Worth Christian School,North Richland Hills,TX,
442518,Eastern Hills High School,Fort Worth,TX,
442519,Fort Worth Country Day School,Fort Worth,TX,
442537,North Crowley High School,Fort Worth,TX,
442537,North Crowley High School,Fort Worth,TX,
442545,North Side High School,Fort Worth,TX,
442551,Oakridge School,Arlington,TX,
442558,Richland High School,North Richland Hills,TX,
442560,Robert L Paschal High School,Ft Worth,TX,
442570,Green B Trimble Technical High School,Ft Worth,TX,
442572,Trinity Valley School,Ft Worth,TX,
442583,Central High School,Keller,TX,
442591,Harmony School Innovation-Ft Wrth,Fort Worth,TX,
442594,Chisholm Trail High School,Fort Worth,TX,
442602,Wakeland High School,Frisco,TX,
442611,V R Eaton High School,Haslet,TX,
442612,Brazoswood High School,Clute,TX,
442620,Freer High School,Freer,TX,
442624,Clear Brook High School,Friendswood,TX,
442625,Friendswood High School,Friendswood,TX,
442626,Independence High School,Frisco,TX,
442627,Rick Reedy High School,Frisco,TX,
442633,Centennial High School,Frisco,TX,
442635,Frisco High School,Frisco,TX,
442638,Lone Star High School,Frisco,TX,
442730,Lakeview Centennial High School,Garland,TX,
442732,North Garland High School,Garland,TX,
442733,South Garland High School,Garland,TX,
442736,Naaman Forest High School,Garland,TX,
442770,Georgetown High School,Georgetown,TX,
442776,East View High School,Georgetown,TX,
442790,Giddings High School,Giddings,TX,
442880,Gonzales High School,Gonzales,TX,
442917,North Central Texas Academy,Granbury,TX,
442932,South Grand Prairie High School,Grand Prairie,TX,
442963,Carroll Senior High School,Southlake,TX,
442965,Grapevine Senior High School,Grapevine,TX,
442990,Gregory-Portland High School,Portland,TX,
442990,Gregory-Portland High School,Portland,TX,
442990,Gregory-Portland High School,Portland,TX,
443191,Rockwall Heath High School,Heath,TX,
443199,Sandra Day O'Connor High School,Helotes,TX,
443201,Texas Connections Academy at Houston,Houston,TX,
443292,YES Prep Public Schools - Gulfton Campus,Houston,TX,
443302,Cypress Woods High School,Cypress,TX,
443302,Cypress Woods High School,Cypress,TX,
443317,Cypress Springs High School,Cypress,TX,
443340,Booker T Washington High School,Houston,TX,
443346,Cypress Falls High School,Houston,TX,
443361,Clear Lake High School,Houston,TX,
443363,Duchesne Academy of the Sacred Heart,Houston,TX,
443372,Kerr High School,Houston,TX,
443374,J Frank Dobie High School,Houston,TX,
443378,Michael E Debakey High School for Health Professions,Houston,TX,
443381,Jersey Village High School,Houston,TX,
443381,Jersey Village High School,Houston,TX,
443383,Strake Jesuit College Preparatory,Houston,TX,
443385,Heights High School,Houston,TX,
443390,Kinkaid School,Houston,TX,
443394,Klein Forest High School,Houston,TX,
443402,Memorial Senior High School,Houston,TX,
443408,North Shore Senior High School,Houston,TX,
443409,Houston Christian High School,Houston,TX,
443424,Langham Creek High School,Houston,TX,
443424,Langham Creek High School,Houston,TX,
443425,Saint John's School,Houston,TX,
443426,Mayde Creek High School,Houston,TX,
443433,Saint Thomas Episcopal School,Houston,TX,
443437,Sam Houston Math Science and Technology Center,Houston,TX,
443439,Second Baptist School,Houston,TX,
443451,Spring Woods Senior High School,Houston,TX,
443502,Lawrence D Bell High School,Hurst,TX,
443509,Cinco Ranch High School,Katy,TX,
443510,Hutto High School,Hutto,TX,
443511,Eastwood Academy,Houston,TX,
443522,Westside High School,Houston,TX,
443528,Cesar E Chavez High School,Houston,TX,
443531,George Bush High School,Richmond,TX,
443535,Cypress Ridge High School,Houston,TX,
443535,Cypress Ridge High School,Houston,TX,
443541,Carnegie Vanguard High School,Houston,TX,
443553,Jack E Singley Academy,Irving,TX,
443560,Irving High School,Irving,TX,
443598,Harmony School of Advancement-Houston,Houston,TX,
443641,Harmony School of Discovery - Houston,Houston,TX,
443652,Houston Quran Academy,Houston,TX,
443715,Northwest High School,Justin,TX,
443715,Northwest High School,Justin,TX,
443726,Obra D Tompkins High School,Katy,TX,
443726,Obra D Tompkins High School,Katy,TX,
443727,Seven Lakes High School,Katy,TX,
443727,Seven Lakes High School,Katy,TX,
443727,Seven Lakes High School,Katy,TX,
443727,Seven Lakes High School,Katy,TX,
443735,Katy High School,Katy,TX,
443736,James E Taylor High School,Katy,TX,
443736,James E Taylor High School,Katy,TX,
443739,Morton Ranch High School,Katy,TX,
443747,Cypress Lakes High School,Katy,TX,
443749,Wanda R Smith High School,Keene,TX,
443752,Timber Creek High School,Keller,TX,
443753,Fossil Ridge High School,Keller,TX,
443753,Fossil Ridge High School,Keller,TX,
443755,Keller High School,Keller,TX,
443760,Energy Institute High School,Houston,TX,
443850,Killeen High School,Killeen,TX,
443863,Kingwood High School,Kingwood,TX,
443923,Lehman High School,Kyle,TX,
443925,Jack C Hays High School,Buda,TX,
443948,Lago Vista High School,Lago Vista,TX,
443950,La Grange High School,La Grange,TX,
444025,La Porte High School,La Porte,TX,
444042,J B Alexander High School,Laredo,TX,
444042,J B Alexander High School,Laredo,TX,
444049,Harmony Science Academy-Laredo,Laredo,TX,
444058,United High School,Laredo,TX,
444080,Clear Falls High School,League City,TX,
444082,Clear Springs High School,League City,TX,
444087,Clear Creek High School,League City,TX,
444095,Leander High School,Leander,TX,
444097,Rouse High School,Leander,TX,
444132,Edward S Marcus High School,Flower Mound,TX,
444185,Lindsay High School,Lindsay,TX,
444235,Lockhart High School,Lockhart,TX,
444260,Lone Oak High School,LONEOAK,TX,
444350,Monterey High School,Lubbock,TX,
444360,Lubbock High School,Lubbock,TX,
444368,Lovejoy High School,Allen,TX,
444385,Lufkin High School,Lufkin,TX,
444424,Magnolia West High School,Magnolia,TX,
444425,Magnolia High School,Magnolia,TX,
444459,Mansfield Legacy High School,Mansfield,TX,
444460,Mansfield High School,Mansfield,TX,
444461,Mansfield Summit High School,Arlington,TX,
444463,Manvel High School,Manvel,TX,
444466,Frontier High School,Mansfield,TX,
444475,Marble Falls High School,Marble Falls,TX,
444630,McKinney High School,McKinney,TX,
444632,McKinney North High School,Mckinney,TX,
444633,McKinney Boyd High School,McKinney,TX,
444682,Science Academy of South Texas,Mercedes,TX,
444740,Midland High School,Midland,TX,
444743,Robert E Lee High School,Midland,TX,
444815,Mineral Wells High School,Mineral Wells,TX,
444815,Mineral Wells High School,Mineral Wells,TX,
444815,Mineral Wells High School,Mineral Wells,TX,
444830,Mission High School,Mission,TX,
444833,IDEA Academy and College Preparatory: Mission,Mission,TX,
444836,Ridge Point High School,Missouri City,TX,
444865,Montgomery High School,Montgomery,TX,
444916,Byron Nelson High School,Trophy Club,TX,
444916,Byron Nelson High School,Trophy Club,TX,
444935,Mount Vernon High School,Mount Vernon,TX,
445005,Navasota High School,Navasota,TX,
445025,Nederland High School,Nederland,TX,
445030,Needville High School,Needville,TX,
445055,New Braunfels Senior High School,New Braunfels,TX,
445137,Birdville High School,North Richland Hills,TX,
445195,Odessa Senior High School,Odessa,TX,
445197,Permian High School,Odessa,TX,
445305,Palacios High School,Palacios,TX,
445375,Pasadena High School,Pasadena,TX,
445410,Pearland High School,Pearland,TX,
445414,Glenda Dawson High School,Pearland,TX,
445465,Perrin High School,Perrin,TX,
445499,Hendrickson High School,Pflugerville,TX,
445499,Hendrickson High School,Pflugerville,TX,
445500,Pflugerville High School,Pflugerville,TX,
445565,Plano Senior High School,Plano,TX,
445565,Plano Senior High School,Plano,TX,
445569,Plano East Senior High School,Plano,TX,
445573,Plano West Senior High School,Plano,TX,
445573,Plano West Senior High School,Plano,TX,
445578,John Paul II High School,Plano,TX,
445578,John Paul II High School,Plano,TX,
445579,Liberty High School,Frisco,TX,
445630,Calhoun High School,Port Lavaca,TX,
445630,Calhoun High School,Port Lavaca,TX,
445630,Calhoun High School,Port Lavaca,TX,
445715,Prosper High School,Prosper,TX,
445788,Randolph High School,Universal City,TX,
445839,Pearce High School,Richardson,TX,
445840,Richardson High School,Richardson,TX,
445841,Lloyd V Berkner High School,Richardson,TX,
445848,William B Travis High School,Richmond,TX,
445856,Foster High School,Richmond,TX,
445860,Stephen F Austin High School,Sugar Land,TX,
445862,George Ranch High School,Richmond,TX,
445935,Rockport-Fulton High School,Rockport,TX,
446000,Lamar Consolidated High School,Rosenberg,TX,
446017,Rowlett High School,Rowlett,TX,
446017,Rowlett High School,Rowlett,TX,
446025,Round Rock High School,Round Rock,TX,
446025,Round Rock High School,Round Rock,TX,
446027,Cedar Ridge High School,Round Rock,TX,
446037,Stony Point High School,Round Rock,TX,
446082,Sachse High School,Sachse,TX,
446084,W E Boswell High School,Ft Worth,TX,
446087,Saginaw High School,Saginaw,TX,
446088,Byron P Steele II High School,Cibolo,TX,
446093,Claudia Taylor Lady Bird Johnson High School,San Antonio,TX,
446115,Central High School,San Angelo,TX,
446132,Douglas MacArthur High School,San Antonio,TX,
446135,East Central High School,San Antonio,TX,
446144,International School Of Americas,San Antonio,TX,
446148,Health Careers High School,San Antonio,TX,
446154,James Madison High School,San Antonio,TX,
446156,John Jay High School,San Antonio,TX,
446156,John Jay High School,San Antonio,TX,
446158,Keystone School,San Antonio,TX,
446161,Virginia Allred Stacey Junior-Senior High School,San Antonio,TX,
446175,John Marshall High School,San Antonio,TX,
446203,Robert E Lee High School,San Antonio,TX,
446204,Robert G Cole High School,San Antonio,TX,
446207,Ronald Reagan High School,San Antonio,TX,
446207,Ronald Reagan High School,San Antonio,TX,
446220,Saint Marys Hall,San Antonio,TX,
446239,William J Brennan High School,San Antonio,TX,
446254,Brandeis High School,San Antonio,TX,
446255,TMI Episcopal School of Texas,San Antonio,TX,
446258,Theodore Roosevelt High School,San Antonio,TX,
446261,Tom C Clark High School,San Antonio,TX,
446273,Winston Churchill High School,San Antonio,TX,
446283,BASIS San Antonio Shavano Campus,San Antonio,TX,
446292,South Texas Academy for Medical Professions,Olmito,TX,
446292,South Texas Academy for Medical Professions,Olmito,TX,
446313,Pharr-San Juan-Alamo North High School,Pharr,TX,
446325,San Marcos High School,San Marcos,TX,
446365,Samuel Clemens High School,Schertz,TX,
446430,Seguin High School,Seguin,TX,
446507,Sherman High School,Sherman,TX,
446530,Silsbee High School,Silsbee,TX,
446690,Klein High School,Klein,TX,
446691,Klein Oak High School,Spring,TX,
446691,Klein Oak High School,Spring,TX,
446693,Klein Collins High School,Spring,TX,
446712,Willowridge High School,Houston,TX,
446780,Sudan High School,Sudan,TX,
446782,Elkins High School,Missouri City,TX,
446783,I H Kempner High School,Sugar Land,TX,
446784,William P Clements High School,Sugar Land,TX,
446784,William P Clements High School,Sugar Land,TX,
446785,Dulles High School,Sugar Land,TX,
446788,Hightower High School,Missouri City,TX,
446805,Sulphur Springs High School,Sulphur Springs,TX,
446970,Texas High School,Texarkana,TX,
446991,The John Cooper School,The Woodlands,TX,
447043,Tomball High School,Tomball,TX,
447044,Tomball Memorial High School,Tomball,TX,
447215,Van Vleck High School,Van Vleck,TX,
447254,Victoria East High School,Victoria,TX,
447268,Victoria West High School,Victoria,TX,
447275,Vidor High School,Vidor,TX,
447290,Midway High School,Waco,TX,
447335,Waller High School,Waller,TX,
447382,Waxahachie High School,Waxahachie,TX,
447395,Weatherford High School,Weatherford,TX,
447440,Weslaco High School,Weslaco,TX,
447441,Weslaco East High School,Weslaco,TX,
