school_id,school_code,SCHNAME,City,Zip,State
361284001054,332185,Greenport High School,Greenport,119441500,NY
361308001070,332210,Guilderland High School,Guildrlnd Ctr,12085,NY
361329001084,332493,Half Hollow Hills High School East,Dix Hills,117465816,NY
361329001085,331627,Half Hollow Hills High School W,Dix Hills,117465694,NY
361335001099,332230,Hamburg High School,Hamburg,140754595,NY
361353001108,332255,Hampton Bays High School,Hampton Bays,119461799,NY
361362001114,332182,Harborfields High School,Greenlawn,117401497,NY
361395001131,332295,Hastings High School,Hastings Hdsn,107062400,NY
361401001145,332310,North Rockland High School,Thiells,109841201,NY
361413001152,332325,Hempstead High School,Hempstead,115504733,NY
361419001165,333205,Hendrick Hudson High School,Montrose,105481093,NY
361428001177,333346,Herricks Senior High School,New Hyde Park,110401300,NY
361434001185,332365,Hicksville Senior High School,Hicksville,118014899,NY
361443001196,332375,James I O'Neill High School,Ft Montgomery,109220287,NY
361446001198,332395,Hilton High School,Hilton,144681292,NY
361455001205,332405,Holland Central School,Holland,140809803,NY
361470001223,332435,Honeoye Falls-Lima High School,Honeoye Falls,144721295,NY
361518001269,332500,Franklin D Roosevelt High School,Staatsburg,125806031,NY
361536001294,331810,Iroquois Central High School,Elma,14059,NY
361539001302,334810,Irondequoit High School,Rochester,146173095,NY
361545001313,332520,Irvington High School,Irvington,105331328,NY
361551001320,332800,Island Trees High School,Levittown,117565799,NY
361557001340,332535,Ithaca High School,Ithaca,148502197,NY
361578001363,334587,Comsewogue High School,Port Jeff Sta,117763427,NY
361581001370,332628,Jericho Senior High School,Jericho,117531201,NY
361608001390,332645,John Jay High School,Cross River,105181104,NY
361623001410,335578,Kenmore East Senior High School,Tonawanda,141508899,NY
361626001451,332695,Kings Park High School,Kings Park,117543898,NY
361662001475,335187,Lakeland Senior High School,Shrub Oak,105881427,NY
361662001479,334468,Walter Panas High School,Cortlandt Mnr,105675299,NY
361668001488,332765,Lancaster High School,Lancaster,140861199,NY
361683001502,330009,Shulamith High School for Girls,Cedarhurst,115161629,NY
361683001505,332780,Lawrence High School,Cedarhurst,115161002,NY
361716001520,332798,Division Avenue High School,Levittown,117562997,NY
361716001523,332802,General Douglas MacArthur High School,Levittown,117563518,NY
361719001534,336090,Lewiston-Porter Senior High School,Youngstown,141749799,NY
361738001548,332825,Lindenhurst Senior High School,Lindenhurst,117573599,NY
361752001565,332850,Liverpool High School,Liverpool,130902098,NY
361770001592,332882,Locust Valley High School,Locust Valley,115601105,NY
361791001606,332935,Lynbrook Senior High School,Lynbrook,115633349,NY
361824001648,332995,Mamaroneck High School,Mamaroneck,105433399,NY
361827001650,333010,Manhasset High School,Manhasset,110302300,NY
361833001656,331895,Fayetteville-Manlius High School,Manlius,131042139,NY
361863001688,333060,Massapequa High School,Massapequa,117586297,NY
361869004672,333068,William Floyd High School,Mastic Beach,119511099,NY
361902001721,333098,Sanford H Calhoun High School,Merrick,115662973,NY
361902001724,330383,John F Kennedy High School,Bellmore,117104300,NY
361902001725,330385,Wellington C Mepham High School,North Bellmore,117103029,NY
361920001736,331281,Centereach High School,Centereach,117202353,NY
361920001742,331283,Newfield High School,Selden,117842348,NY
361923001753,331478,Longwood Senior High School,Middle Island,119532056,NY
361950001780,333155,Mineola High School,New Hyde Park,110405299,NY
361965001795,331297,Monroe Woodbury High School,Central Vly,109173507,NY
361974001810,333200,Monticello High School,Monticello,127012530,NY
361995001822,333245,Fox Lane High School,Bedford,105060390,NY
362004004827,333252,Mount Sinai High School,Mount Sinai,117661524,NY
362019001854,333273,Nanuet Senior High School,Nanuet,109543090,NY
362034001863,333325,Clarkstown North High School,New City,109566272,NY
362034001865,335913,Clarkstown South High School,West Nyack,109941599,NY
362037001879,333345,New Hartford Senior High School,New Hartford,134132699,NY
362043001886,332785,New Lebanon Junior Senior High School,New Lebanon,121252307,NY
362046001891,333355,New Paltz High School,New Paltz,125613951,NY
362070002910,333310,Newburgh Free Acad-Main Campus,Newburgh,125503798,NY
362085002953,335028,Niagara Wheatfield High School,Sanborn,141329268,NY
362088002959,335110,Niskayuna High School,Schenectady,123092397,NY
362091004740,334193,North Babylon High School,North Babylon,117034097,NY
362100002985,333388,Shaker High School,Latham,121104697,NY
362121002997,331378,Cicero-North Syracuse High School,Cicero,130398803,NY
362127003033,334205,Northport High School,Northport,117683456,NY
362148003051,334255,Nyack Senior High School,Nyack,109601132,NY
362157003059,334270,School 7 Oceanside High School,Oceanside,115724495,NY
362190003110,334325,Orchard Park High School,Orchard Park,141272098,NY
362205003130,334355,Oswego High School,Oswego,131261997,NY
362229003147,334385,Oyster Bay High School,Oyster Bay,117712496,NY
362247003165,333093,Patchogue-Medford High School,Medford,117633797,NY
362250003171,334430,Pavilion Central School,Pavilion,145259138,NY
362253003173,334435,Pawling High School,Pawling,125641730,NY
362256003178,334445,Pearl River High School,Pearl River,109652730,NY
362268003188,334470,Pelham Memorial High School,Pelham,108032262,NY
362283003209,334490,Peru High School,Peru,129722616,NY
362301003228,334520,Pine Bush High School,Pine Bush,125667130,NY
362316003241,334529,Pittsford Mendon High School,Pittsford,145349598,NY
362316003242,334530,Pittsford Sutherland High School,Pittsford,145341934,NY
362322003256,334532,Plainview-Old Bethpage John F Kennedy High School,Plainview,118034030,NY
362328003263,334552,Plattsburgh Senior High School,Plattsburgh,129012686,NY
362331003265,334560,Pleasantville High School,Pleasantville,105703123,NY
362346003278,334575,Port Chester High School,Port Chester,105732499,NY
362349003280,334585,Earl L Vandermeulen High School,Port Jefferson,117772041,NY
362358003295,334605,Paul D Schreiber Senior High School,Prt Washingtn,110503789,NY
362400004837,334651,Putnam Valley High School,Putnam Valley,105793299,NY
362463003350,334577,Blind Brook High School,Rye Brook,105731299,NY
362469003359,334750,Riverhead High School,Riverhead,119012787,NY
362475003422,334821,Joseph C Wilson Magnet High School Commencement Academy,Rochester,146113621,NY
362475004787,334835,School of the Arts,Rochester,146071437,NY
362478003427,333815,Hewitt School,New York,100212789,NY
362484003437,334887,Rocky Point High School,Rocky Point,117788401,NY
362505003470,334920,Roslyn High School,Roslyn Hts,115771422,NY
362526003492,334970,Rye High School,Rye,105803896,NY
362529003496,333000,Rye Neck High School,Mamaroneck,105433899,NY
362535004567,332762,Sachem High School North,Lk Ronkonkoma,117792229,NY
362535005740,331884,Sachem High School East,Farmingville,117382143,NY
362538003514,334985,Pierson Middle High School,Sag Harbor,119633566,NY
362544003519,335020,Salamanca Junior Senior High School,Salamanca,147791398,NY
362577003543,335045,Saratoga Springs High School,Saratoga Spgs,128665965,NY
362592003557,335075,Sayville High School,West Sayville,117961499,NY
362607003596,331255,Maple Hill High School,Castleton,120339644,NY
362631003609,335150,Scotia-Glenville High School,Scotia,123021290,NY
362637003614,332102,North Shore High School,Glen Head,115451198,NY
362667003640,331845,Shenendehowa High School,Clifton Park,120653688,NY
362706000327,335221,Smithtown High School West,Smithtown,117871696,NY
362706005839,335001,Smithtown High School East,Saint James,117801833,NY
362718003703,335245,Somers High School,Lincolndale,105400640,NY
362730003729,332495,Walt Whitman High School,Huntingtn Sta,117463643,NY
362745003741,334515,Tappan Zee High School,Orangeburg,109621799,NY
362754003745,335255,Southampton High School,Southampton,119683050,NY
362778003762,335305,Spencerport High School,Spencerport,145591942,NY
362805003798,332872,Starpoint High School,Lockport,140949623,NY
362820003809,331740,Ward Melville High School,East Setauket,117333499,NY
362832003818,335435,Suffern High School,Suffern,109013228,NY
362850003832,331123,Sweet Home High School,Amherst,142283399,NY
362856003843,335443,Syosset High School,Syosset,117913200,NY
362865003889,334220,Sleepy Hollow High School,Sleepy Hollow,105912697,NY
362874003907,335580,Tonawanda Middle High School,Tonawanda,141503616,NY
362904003923,335635,Tuckahoe High School,Eastchester,107093898,NY
362928003944,335668,Uniondale High School,Uniondale,115532499,NY
362940004537,335707,Valhalla Middle High School,Valhalla,105951300,NY
362952003980,335710,Valley Stream Central High School,Valley Stream,115804052,NY
362952003982,331986,Valley Stream North High School,Franklin Square,110103113,NY
362952003983,335712,Valley Stream South High School,Valley Stream,115812544,NY
362961003992,335730,Vestal Senior High School,Vestal,138502491,NY
362964003996,335735,Victor Senior High School,Victor,145641195,NY
362988004018,332458,John Jay  High School,Hopewell Jct,125333507,NY
362997004034,335790,Warwick Valley High School,Warwick,109902889,NY
363036004087,335853,Webster Schroeder High School,Webster,145802551,NY
363036004865,335859,Webster Thomas High School,Webster,145802699,NY
363069004135,335900,West Islip High School,West Islip,117953932,NY
363102004166,335885,Westhampton Beach High School,W Hampton Bch,119782042,NY
363126004188,335955,White Plains High School,White Plains,106053099,NY
363147004217,335984,Williamsville East High School,East Amherst,140511783,NY
363147004218,335983,Williamsville High School North,Williamsville,142211751,NY
363147004219,335982,Williamsville South High School,Williamsville,142215718,NY
363159004225,335995,Windham-Ashland-Jewett Central School,Windham,124965608,NY
363171004227,332360,George W Hewlett High School,Hewlett,115572136,NY
363198004284,336085,Yorktown High School,Yorktown Hts,105983195,NY
370001102512,341323,Jack Britt High School,Fayetteville,283067296,NC
370001201495,341640,D H Conley High School,Greenville,278588377,NC
370001202142,341650,Junius H Rose High School,Greenville,278345724,NC
370001202616,344096,South Central High School,Winterville,285908512,NC
370003000006,342575,Eastern Alamance High School,Mebane,273029729,NC
370003000009,341560,Graham High School,Graham,272531996,NC
370003000016,340505,Southern Alamance High School,Graham,272539425,NC
370003000019,341180,Western Alamance High School,Elon,272449711,NC
370003000202,340508,Hugh M Cummings High School,Burlington,272174332,NC
370003000207,340520,Walter M Williams High School,Burlington,272154919,NC
370003502340,340093,Eno River Academy,Hillsborough,272788988,NC
370005302372,340649,Woods Charter School,Chapel Hill,275164085,NC
370009302480,341804,Thomas Jefferson Classical Academy,Mooresboro,281147698,NC
370012302597,341441,KIPP GCP Pride High School,Gaston,278329511,NC
370013902921,341079,Voyager Academy High School,Durham,277042144,NC
370014502926,342698,Pine Lake Preparatory,Mooresville,281156100,NC
370024000062,340103,Asheboro High School,Asheboro,272036711,NC
370027000070,340140,Asheville High School,Asheville,288032690,NC
370030000081,342885,Avery County High School,Newland,28657,NC
370032603261,343289,Research Triangle High School,Durham,277093453,NC
370045000164,343630,T C Roberson High School,Asheville,288033317,NC
370045003320,340009,Martin L Nesbitt Jr Discovery Academy,Asheville,288063800,NC
370048002832,342741,Robert L Patton High School,Morganton,286554624,NC
370048002836,344064,Jimmy C Draughn High School,Valdese,286909332,NC
370053003083,340302,Cox Mill High School,Concord,280277565,NC
370058000239,341915,South Caldwell High School,Hudson,286389056,NC
370069000274,340610,Bandys High School,Catawba,286098075,NC
370069000277,340745,Bunker Hill High School,Claremont,286109468,NC
370069000282,342905,Fred T Foard High School,Newton,286588809,NC
370069000285,342460,Maiden High School,Maiden,286501146,NC
370069000290,341825,St Stephens High School,Hickory,286017702,NC
370072000295,340645,Chapel Hill High School,Chapel Hill,275169243,NC
370072001942,340646,East Chapel Hill High School,Chapel Hill,275141721,NC
370111002724,342027,First Flight High School,Kill Devil Hl,279486965,NC
370126000530,341060,Charles E Jordan Senior High School,Durham,277075699,NC
370126002292,341081,Riverside High School,Durham,277123100,NC
370150000591,344407,Winston-Salem Career Center,Winston Salem,271013125,NC
370150003176,344446,Atkins Academic Technical High School,Winston Salem,271012033,NC
370153000661,341375,Franklinton High School,Franklinton,275258444,NC
370162002521,341450,Highland School of Technology,Gastonia,280521739,NC
370180003385,340032,South Granville High School,Creedmoor,275228315,NC
370192000802,341633,Weaver Academy,Greensboro,274012343,NC
370192000830,341955,Ragsdale High School,Jamestown,272828470,NC
370192000951,341859,William Penn-Griffin School for the Arts,High Point,272604040,NC
370192002042,341851,Southwest Guilford High School,High Point,272659102,NC
370192002991,341603,Northern Guilford High School,Greensboro,274558222,NC
370225000968,343195,Hoke County High School,Raeford,283763199,NC
370231000990,342973,North Iredell High School,Olin,286609454,NC
370231000994,340233,South Iredell High School,Statesville,286772065,NC
370231000999,343797,West Iredell High School,Statesville,286251615,NC
370231002633,342691,Lake Norman High School,Mooresville,281179087,NC
370261001091,342130,North Lenoir High School,La Grange,285516799,NC
370268001110,340980,East Lincoln High School,Denver,280379179,NC
370268001114,342325,Lincolnton High School,Lincolnton,280922111,NC
370268001124,342335,West Lincoln High School,Lincolnton,280920772,NC
370268002673,342329,North Lincoln High School,Lincolnton,280927520,NC
370297001214,342535,East Mecklenburg High School,Charlotte,282126899,NC
370297001221,340670,Harding University High School,Charlotte,282083799,NC
370297001229,340673,Independence High School,Charlotte,282274198,NC
370297001244,340680,Myers Park High School,Charlotte,282091743,NC
370297001274,343103,South Mecklenburg High School,Charlotte,282107699,NC
370297001285,340700,West Charlotte High School,Charlotte,282164399,NC
370297001286,340705,West Mecklenburg High School,Charlotte,282142699,NC
370297002220,340688,Providence High School,Charlotte,282700330,NC
370297002641,340716,Phillip O Berry Academy Of Technical,Charlotte,282080805,NC
370297002811,340732,Mallard Creek High School,Charlotte,282691017,NC
