id	name	city	state	zip
400260	TAG ELEMENTARY  INC.	TUCSON	AZ	85748
400261	EASTPOINTE HIGH SCHOOL  INC.	TUCSON	AZ	85710
400263	PATAGONIA MONTESSORI ELEMENTARY SCHOOL	PATAGONIA	AZ	85624
400264	SANTA CRUZ VALLEY OPPORTUNITIES IN EDUCATION  INC.	TUBAC	AZ	85646
400266	PACE PREPARATORY ACADEMY  INC.	SEDONA	AZ	86336
400267	KESTREL SCHOOLS  INC.	PRESCOTT	AZ	86301
400268	JUNIPER TREE ACADEMY	YUMA	AZ	85365
400273	GAR  LLC DBA STUDENT CHOICE HIGH SCHOOL	TEMPE	AZ	85281
400274	AIBT NON-PROFIT CHARTER HIGH SCHOOL - PHOENIX	PHOENIX	AZ	85019
400275	HIGHLAND FREE SCHOOL	TUCSON	AZ	85719
400276	ACADEMY WITH COMMUNITY PARTNERS  INC	MESA	AZ	85203
400278	DEER VALLEY CHARTER SCHOOLS  INC.	PHOENIX	AZ	85027
400279	WEST GILBERT CHARTER ELEMENTARY SCHOOL  INC.	PHOENIX	AZ	85053
400280	MOHAVE ACCELERATED LEARNING CENTER	BULLHEAD CITY	AZ	86442
400281	MASADA CHARTER SCHOOL  INC.	CENTENNIAL PARK	AZ	86021
400282	HARVEST POWER COMMUNITY DEVELOPMENT GROUP  INC.	YUMA	AZ	85364
400284	OMEGA ALPHA ACADEMY	DOUGLAS	AZ	85607
400285	MONTESSORI HOUSE  INC.	MESA	AZ	85203
400288	PREMIER CHARTER HIGH SCHOOL	PHOENIX	AZ	85033
400290	PAN-AMERICAN ELEMENTARY CHARTER	PHOENIX	AZ	85017
400295	KINGMAN UNIFIED SCHOOL DISTRICT	KINGMAN	AZ	86401
400296	EL CENTRO FOR THE STUDY OF PRIMARY AND SECONDARY EDUCATION	TUCSON	AZ	85745
400298	LEGACY SCHOOLS	MESA	AZ	85207
400299	VISIONS UNLIMITED ACADEMY  INC.	BENSON	AZ	85602
400303	NORTH STAR CHARTER SCHOOL  INC.	PHOENIX	AZ	85037
400310	CALIBRE ACADEMY	GLENDALE	AZ	85308
400311	E-INSTITUTE CHARTER SCHOOLS  INC.	GLENDALE	AZ	85308
400312	IRA H. HAYES MEMORIAL APPLIED LEARNING CENTER  INC.	BAPCHULE	AZ	85221
400313	NEW VISIONS ACADEMY  INC.	COTTONWOOD	AZ	86326
400314	DEVELOPING INNOVATIONS IN NAVAJO EDUCATION  INC. (DINE  INC.	WINSLOW	AZ	86047
400315	YAVAPAI ACCOMMODATION SCHOOL DISTRICT	PRESCOTT VALLEY	AZ	86314
400316	COBRE VALLEY INSTITUTE OF TECHNOLOGY DISTRICT	SUPERIOR	AZ	85273
400317	KHALSA FAMILY SERVICES	TUCSON	AZ	85718
400318	APRENDER TUCSON	TUCSON	AZ	85713
400320	ACORN MONTESSORI CHARTER SCHOOL	PRESCOTT VALLEY	AZ	86314
400321	PINNACLE EDUCATION-WMCB  INC.	CHANDLER	AZ	85226
400322	DESERT ROSE ACADEMY INC.	TUCSON	AZ	85741
400323	CROWN CHARTER SCHOOL  INC	LITCHFIELD PARK	AZ	85340
400324	ARIZONA SCHOOL FOR INTEGRATED ACADEMICS AND TECHNOLOGIES  IN	OCEANSIDE	CA	92056
400326	SUCCESS SCHOOL	SURPRISE	AZ	85374
400327	POINTE EDUCATIONAL SERVICES	GLENDALE	AZ	85308
400328	A CENTER FOR CREATIVE EDUCATION	COTTONWOOD	AZ	86326
400329	PRIMAVERA TECHNICAL LEARNING CENTER	CHANDLER	AZ	85225
400330	COMPASS HIGH SCHOOL  INC.	TUCSON	AZ	85710
400332	JAMES SANDOVAL PREPARATORY HIGH SCHOOL	PHOENIX	AZ	85033
400334	WESTWIND MIDDLE SCHOOL ACADEMY	PHOENIX	AZ	85021
400338	ACCELERATED LEARNING CHARTER SCHOOL  INC.	COTTONWOOD	AZ	86326
400339	DESTINY SCHOOL  INC.	GLOBE	AZ	85501
400340	NOAH WEBSTER SCHOOLS - MESA	MESA	AZ	85209
400341	VALLEY ACADEMY FOR CAREER AND TECHNOLOGY EDUCATION	COTTONWOOD	AZ	86326
400343	GRIFFIN FOUNDATION  INC. THE	TUCSON	AZ	85711
400344	PATHWAYS KM CHARTER SCHOOLS  INC	RIMROCK	AZ	86335
400345	COCHISE TECHNOLOGY DISTRICT	WILLCOX	AZ	85643
400347	COCONINO ASSOCIATION FOR VOCATION INDUSTRY AND TECHNOLOGY	PAGE	AZ	86040
400348	CENTRAL ARIZONA VALLEY INSTITUTE OF TECHNOLOGY	COOLIDGE	AZ	85128
400349	GILA INSTITUTE FOR TECHNOLOGY	THATCHER	AZ	85552
400350	PEAK SCHOOL INC.  THE	FLAGSTAFF	AZ	86004
400351	KAIZEN EDUCATION FOUNDATION DBA VISTA GROVE PREPARATORY ACAD	PHOENIX	AZ	85020
400352	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ESTRELLA HIGH SCH	PHOENIX	AZ	85020
400353	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. PEORIA ACCELERATE	PHOENIX	AZ	85020
400354	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SUN VALLEY HIGH S	PHOENIX	AZ	85020
400355	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. WEST PHOENIX HIGH	PHOENIX	AZ	85020
400356	NOSOTROS  INC	TUCSON	AZ	85745
400357	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. APACHE TRAIL HIGH	PHOENIX	AZ	85020
400359	CHALLENGER BASIC SCHOOL  INC.	GILBERT	AZ	85234
400360	SIERRA OAKS SCHOOL  INC	ORACLE	AZ	85623
400361	ARIZONA COMMUNITY DEVELOPMENT CORPORATION	TUCSON	AZ	85712
400362	ASCENDING ROOTS SCHOLASTIC & ATHLETIC PREMISE  INC.	PHOENIX	AZ	85051
400363	SC JENSEN CORPORATION  INC. DBA INTELLI-SCHOOL	PHOENIX	AZ	85021
400364	PAS CHARTER  INC.  DBA INTELLI-SCHOOL	PHOENIX	AZ	85021
400365	YCFA ACHIEVE ACADEMY	PRESCOTT VALLEY	AZ	86314
400366	VALLEY OF THE SUN WALDORF EDUCATION ASSOCIATION  DBA DESERT	PHOENIX	AZ	85042
400367	PIMA PREVENTION PARTNERSHIP DBA PIMA PARTNERSHIP SCHOOL  THE	TUCSON	AZ	85711
400368	ACADEMY OF MATHEMATICS AND SCIENCE  INC.	TUCSON	AZ	85705
400370	MIDTOWN PRIMARY SCHOOL	PHOENIX	AZ	85014
400373	TUCSON INTERNATIONAL ACADEMY  INC.	TUCSON	AZ	85745
400374	BELL CANYON CHARTER SCHOOL  INC	PHOENIX	AZ	85053
400375	SIERRA VISTA CHARTER SCHOOL  INC.	PHOENIX	AZ	85053
400376	CORTEZ PARK CHARTER MIDDLE SCHOOL  INC.	PHOENIX	AZ	85053
400377	WEST GILBERT CHARTER MIDDLE SCHOOL  INC.	PHOENIX	AZ	85053
400379	MOUNTAIN ENGLISH SPANISH ACADEMY  A PUBLIC CHARTER SCHOOL	FLAGSTAFF	AZ	86004
400380	4-WINDS ACADEMY  INCORPORATED DBA 4-WINDS ACADEMY	SPRINGERVILLE	AZ	85938
400381	CARPE DIEM COLLEGIATE HIGH SCHOOL	YUMA	AZ	85364
400382	CPLC COMMUNITY SCHOOLS DBA TOLTECALLI HIGH SCHOOL	TUCSON	AZ	85701
400383	LIFE SKILLS CENTER OF ARIZONA  INC.	PHOENIX	AZ	85051
400384	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. DESERT HILLS HIGH	PHOENIX	AZ	85020
400385	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. CRESTVIEW COLLEGE	PHOENIX	AZ	85020
400386	KAIZEN EDUCATION FOUNDATION DBA SUMMIT HIGH SCHOOL	PHOENIX	AZ	85020
400387	KAIZEN EDUCATION FOUNDATION DBA TEMPE ACCELERATED HIGH SCHOO	PHOENIX	AZ	85020
400388	KAIZEN EDUCATION FOUNDATION DBA SKYVIEW HIGH SCHOOL	TUCSON	AZ	85715
400389	KAIZEN EDUCATION FOUNDATION DBA MAYA HIGH SCHOOL	PHOENIX	AZ	85020
400390	CAMELBACK EDUCATION  INC	GLENDALE	AZ	85303
400391	VISTA CHARTER SCHOOL	PHOENIX	AZ	85035
400392	SUNNYSIDE CHARTER AND MONTESSORI SCHOOL	CAMP VERDE	AZ	86322
400393	LIFELONG LEARNING RESEARCH INSTITUTE  INC.	TUCSON	AZ	85741
400394	AVONDALE LEARNING DBA PRECISION ACADEMY	PHOENIX	AZ	85035
400395	LEAD CHARTER SCHOOLS	GILBERT	AZ	85296
400396	ALL ABOARD CHARTER SCHOOL	PHOENIX	AZ	85017
400397	CAFA  INC. DBA LEARNING FOUNDATION PERFORMING ARTS SCHOOL	GILBERT	AZ	85296
400398	FOUNDING FATHERS ACADEMIES  INC	SHOW LOW	AZ	85901
400399	MONTESSORI ACADEMY  INC.	PARADISE VALLEY	AZ	85253
400401	NEW WORLD EDUCATIONAL CENTER	PHOENIX	AZ	85014
400402	CHOLLA ACADEMY	PHOENIX	AZ	85033
400403	AKIMEL O OTHAM PEE POSH CHARTER SCHOOL  INC.	COOLIDGE	AZ	85128
400404	AKIMEL O'OTHAM PEE POSH CHARTER SCHOOL  INC.	COOLIDGE	AZ	85128
400405	CORNERSTONE CHARTER SCHOOL INC	PHOENIX	AZ	85021
400406	HAPPY VALLEY SCHOOL  INC.	MESA	AZ	85204
400407	TUCSON SMALL SCHOOL PROJECT	TUCSON	AZ	85701
400409	SATORI  INC.	TUCSON	AZ	85719
400410	ARIZONA UPGRADE ACADEMY  INC.	COTTONWOOD	AZ	86326
400413	MOHAVE ACCELERATED ELEMENTARY SCHOOL  INC.	BULLHEAD CITY	AZ	86442
400414	ACADEMY OF BUILDING INDUSTRIES  INC.	FORT MOHAVE	AZ	86426
400415	ARIZONA MONTESSORI CHARTER SCHOOL AT ANTHEM	PHOENIX	AZ	85021
400416	STARSHINE ACADEMY	PHOENIX	AZ	85008
400417	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	PHOENIX	AZ	85012
400418	AHWATUKEE FOOTHILLS PREP  INC.	PHOENIX	AZ	85044
400419	GILA COUNTY REGIONAL SCHOOL DISTRICT	GLOBE	AZ	85501
400420	PILLAR CHARTER SCHOOL	PHOENIX	AZ	85021
400421	ESPERANZA COMMUNITY COLLEGIAL ACADEMY	PHOENIX	AZ	85032
400423	LEGACY EDUCATION GROUP	MESA	AZ	85207
400424	ROSEFIELD CHARTER ELEMENTARY SCHOOL  INC.	PHOENIX	AZ	85053
400425	EAST MESA CHARTER ELEMENTARY SCHOOL  INC.	PHOENIX	AZ	85053
400426	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	PHOENIX	AZ	85012
400427	ARIZONA CONNECTIONS ACADEMY CHARTER SCHOOL  INC.	MESA	AZ	85204
400429	COUNTRY GARDENS CHARTER SCHOOLS	LAVEEN	AZ	85339
400430	BEGINNING ACADEMY  INC.	TUCSON	AZ	85719
400431	A CHILD'S VIEW SCHOOL  INC.	TUCSON	AZ	85746
400432	PORTABLE PRACTICAL EDUCATIONAL PREPARATION  INC. (PPEP  INC.	PHOENIX	AZ	85004
400433	EL PUEBLO INTEGRAL - TEACHING & LEARNING COLLABORATIVE	TUCSON	AZ	85719
400434	SANTA CRUZ COUNTY REGIONAL SCHOOL DISTRICT	NOGALES	AZ	85621
400436	WILDCAT SECONDARY SCHOOL	TUCSON	AZ	85705
400437	NAZLINI COMMUNITY SCHOOL  INC.	NAZLINI	AZ	86540
400438	IMAGINE CHARTER ELEMENTARY AT DESERT WEST  INC.	PHOENIX	AZ	85053
400439	DESERT STAR COMMUNITY SCHOOL  INC.	CORNVILLE	AZ	86325
400440	CHANDLER PREPARATORY ACADEMY	PHOENIX	AZ	85018
400441	IMAGINE MIDDLE AT SURPRISE  INC.	PHOENIX	AZ	85053
400442	IMAGINE MIDDLE AT EAST MESA  INC.	PHOENIX	AZ	85053
400444	PRESCOTT VALLEY CHARTER SCHOOL	PRESCOTT VALLEY	AZ	86312
400445	IMAGINE CHARTER ELEMENTARY AT CAMELBACK  INC.	PHOENIX	AZ	85053
400446	IMAGINE ELEMENTARY AT TEMPE  INC.	PHOENIX	AZ	85053
400447	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH RIDGE HIGH	PHOENIX	AZ	85020
400448	DESERT SKY COMMUNITY SCHOOL  INC.	TUCSON	AZ	85712
400450	AGUA FRIA UNION HIGH SCHOOL DISTRICT	AVONDALE	AZ	85323
400451	KIN DAH LICHII OLTA  INC.	GANADO	AZ	86505
400453	PINAL COUNTY JUVENILE DETENTION	FLORENCE	AZ	85232
400454	GREENLEE JUVENILE DETENTION CENTER	SAFFORD	AZ	85546
400455	ARIZONA STATE HOSPITAL	PHOENIX	AZ	85008
400456	GRAHAM COUNTY JUVENILE DETENTION	SAFFORD	AZ	85546
400457	COCHISE COUNTY JUVENILE DETENTION	BISBEE	AZ	85603
400458	YUMA COUNTY JUVENILE JUSTICE CENTER	YUMA	AZ	85364
400459	MARICOPA COUNTY SHERIFFS OFFICE	PHOENIX	AZ	85003
400460	YAVAPAI COUNTY JUVENILE JUSTICE CENTER	PRESCOTT	AZ	86301
400461	MOHAVE COUNTY JUVENILE DETENTION	KINGMAN	AZ	86401
400462	RAY OF LIGHT ACADEMY	NOGALES	AZ	85621
400463	ARIZONA STATE SCHOOL FOR THE DEAF AND BLIND	TUCSON	AZ	85745
400480	AGUILA ELEMENTARY DISTRICT	AGUILA	AZ	85320
400520	AJO UNIFIED DISTRICT	AJO	AZ	85321
400600	ALHAMBRA ELEMENTARY DISTRICT	PHOENIX	AZ	85019
400607	EAGLE ELEMENTARY DISTRICT	CLIFTON	AZ	85533
400608	BASIS SCHOOL  INC.	SCOTTSDALE	AZ	85259
400609	BRADLEY ACADEMY OF EXCELLENCE  INC.	GOODYEAR	AZ	85338
400610	DESERT HEIGHTS CHARTER SCHOOLS	GLENDALE	AZ	85306
400612	NORTHEAST ARIZONA TECHNOLOGICAL INSTITUTE OF VOCATIONAL EDUC	SNOWFLAKE	AZ	85937
400613	EDUCATIONAL IMPACT  INC.	TUCSON	AZ	85718
400614	MCCCD ON BEHALF OF PHOENIX COLLEGE PREPARATORY ACADEMY	TEMPE	AZ	85281
400615	WEST-MEC - WESTERN MARICOPA EDUCATION CENTER	PHOENIX	AZ	85305
400616	NEW SCHOOL FOR THE ARTS MIDDLE SCHOOL	TEMPE	AZ	85281
400617	LEONA ADVANCED VIRTUAL ACADEMY	TEMPE	AZ	85282
400618	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. SOUTH POINTE HIGH	PHOENIX	AZ	85020
400619	AMERICAN CHARTER SCHOOLS FOUNDATION D.B.A. ALTA VISTA HIGH S	PHOENIX	AZ	85020
400620	PINNACLE EDUCATION-MESA  INC.	MESA	AZ	85201
400621	PINNACLE EDUCATION-TEMPE  INC.	TEMPE	AZ	85282
400625	PINNACLE EDUCATION-KINO  INC.	NOGALES	AZ	85621
400626	PINNACLE EDUCATION-CASA GRANDE  INC.	CASA GRANDE	AZ	85222
400630	ALPINE ELEMENTARY DISTRICT	ALPINE	AZ	85920
400631	PATRIOT ACADEMY  INC.	QUEEN CREEK	AZ	85242
400632	COCHISE COMMUNITY DEVELOPMENT CORPORATION	SIERRA VISTA	AZ	85635
400633	CANYON ROSE ACADEMY  INC.	TUCSON	AZ	85741
400634	ALLSPORT ACADEMY	TUCSON	AZ	85712
400636	BLUEPRINT EDUCATION	GLENDALE	AZ	85306
400637	EDKEY  INC. - REDWOOD ACADEMY	MESA	AZ	85204
400638	EDKEY  INC. - PATHFINDER ACADEMY	MESA	AZ	85204
400640	EDKEY  INC. - SEQUOIA SCHOOL FOR THE DEAF AND HARD OF HEARIN	MESA	AZ	85204
400641	EDKEY  INC. - SEQUOIA RANCH SCHOOL	MESA	AZ	85204
400649	HERITAGE ELEMENTARY SCHOOL	GLENDALE	AZ	85031
400650	INTEGRITY EDUCATION INCORPORATED	SCOTTSDALE	AZ	85271
400653	EDKEY  INC. - ARIZONA CONSERVATORY FOR ARTS AND ACADEMICS	PHOENIX	AZ	85053
400654	ACADEMIC AND PERSONAL EXCELLENCE  INC.	TUCSON	AZ	85706
400655	VERITAS PREPARATORY ACADEMY	PHOENIX	AZ	85016
400656	RSD CHARTER SCHOOL  INC.	PHOENIX	AZ	85029
400680	AMPHITHEATER UNIFIED DISTRICT	TUCSON	AZ	85705
400720	ANTELOPE UNION HIGH SCHOOL DISTRICT	WELLTON	AZ	85356
400745	LEGACY TRADITIONAL CHARTER SCHOOL - MARICOPA	MARICOPA	AZ	85138
400746	EDUPRIZE SCHOOLS  LLC	QUEEN CREEK	AZ	85242
400747	SCOTTSDALE PREPARATORY ACADEMY	PHOENIX	AZ	85018
400748	SAGE ACADEMY  INC.	SCOTTSDALE	AZ	85254
400749	CHRISTOPHER VERDE SCHOOL DISTRICT	PHOENIX	AZ	85012
400750	APACHE ELEMENTARY DISTRICT	DOUGLAS	AZ	85608
400751	CONCORDIA CHARTER SCHOOL  INC.	MESA	AZ	85201
400752	PIMA COUNTY JTED	TUCSON	AZ	85710
400753	AMBASSADOR ACADEMY	PHOENIX	AZ	85044
400754	IMAGINE DESERT WEST MIDDLE  INC.	PHOENIX	AZ	85053
400755	FREEDOM ACADEMY  INC.	PHOENIX	AZ	85050
400756	IMAGINE CAMELBACK MIDDLE  INC.	PHOENIX	AZ	85053
400757	ARETE PREPARATORY ACADEMY	PHOENIX	AZ	85018
400758	CANDEO SCHOOLS  INC.	PEORIA	AZ	85383
400760	GLENDALE PREPARATORY ACADEMY	PHOENIX	AZ	85018
400761	TEMPE PREPARATORY JUNIOR ACADEMY	TEMPE	AZ	85282
400762	GRAHAM COUNTY SCHOOL SUPERINTENDENT	SAFFORD	AZ	85546
400763	EAGLE SOUTH MOUNTAIN CHARTER  INC.	PHOENIX	AZ	85041
400764	ASU PREPARATORY ACADEMY	TEMPE	AZ	85281
400765	GILA COUNTY SHERIFFS OFFICE	GLOBE	AZ	85501
400766	IMAGINE COOLIDGE ELEMENTARY  INC.	COOLIDGE	AZ	85128
400767	GILA COUNTY JUVENILE DETENTION	GLOBE	AZ	85501
400768	PIMA PREVENTION PARTNERSHIP DBA PIMA PARTNERSHIP ACADEMY	TUCSON	AZ	85711
400769	IMAGINE PREP COOLIDGE  INC.	COOLIDGE	AZ	85128
400770	IMAGINE PREP SURPRISE  INC.	PHOENIX	AZ	85053
400771	BLUE ADOBE PROJECT	TUCSON	AZ	85715
400772	MOUNTAIN INSTITUTE JTED	PRESCOTT	AZ	86301
400773	YUMA COUNTY SHERIFFS OFFICE	YUMA	AZ	85364
400774	SONORAN SCIENCE ACADEMY - BROADWAY	TUCSON	AZ	85710
400775	SAN TAN MONTESSORI SCHOOL  INC.	GILBERT	AZ	85296
400776	DAISY EDUCATION CORPORATION DBA SONORAN SCIENCE ACADEMY - PH	PHOENIX	AZ	85008
400777	SANTA CRUZ COUNTY SHERIFFS OFFICE	NOGALES	AZ	85621
400778	DAISY EDUCATION CORPORATION DBA PARAGON SCIENCE ACADEMY	CHANDLER	AZ	85226
400779	GREENLEE COUNTY SHERIFFS OFFICE	CLIFTON	AZ	85533
400780	IMAGINE AVONDALE ELEMENTARY  INC.	PHOENIX	AZ	85053
400781	MATH AND SCIENCE SUCCESS ACADEMY  INC.	TUCSON	AZ	85705
400782	HAVEN MONTESSORI CHILDREN'S HOUSE  INC.	FLAGSTAFF	AZ	86001
400783	IMAGINE PREP SUPERSTITION  INC.	PHOENIX	AZ	85053
400784	NAVAJO COUNTY SCHOOL SUPERINTENDENTS OFFICE	HOLBROOK	AZ	86025
400785	AZ COMPASS SCHOOLS  INC.	CHANDLER	AZ	85225
400786	WEST VALLEY ARTS AND TECHNOLOGY ACADEMY  INC.	LAVEEN	AZ	85339
400787	KAIZEN EDUCATION FOUNDATION DBA VISTA GROVE PREPARATORY ACAD	PHOENIX	AZ	85020
400788	PHOENIX COLLEGIATE ACADEMY  INC.	PHOENIX	AZ	85040
400789	KAIZEN EDUCATION FOUNDATION DBA LIBERTY ARTS ACADEMY	PHOENIX	AZ	85020
400790	APACHE JUNCTION UNIFIED DISTRICT	APACHE JUNCTION	AZ	85120
400791	TELEOS PREPARATORY ACADEMY	PHOENIX	AZ	85008
400792	VECTOR SCHOOL DISTRICT  INC.	CHANDLER	AZ	85225
400793	MORRISON EDUCATION GROUP  INC.	PHOENIX	AZ	85041
400794	WESTERN ARIZONA VOCATIONAL DISTRICT #50	KINGMAN	AZ	86401
400796	CAFA  INC. DBA LEARNING FOUNDATION AND PERFORMING ARTS ALTA	GILBERT	AZ	85296
400797	ACADEMY DEL SOL  INC.	TUCSON	AZ	85711
400798	CHALLENGE FOUNDATION ACADEMIES OF ARIZONA  INC.	PHOENIX	AZ	85033
400799	KAIZEN EDUCATION FOUNDATION DBA GILBERT ARTS ACADEMY	PHOENIX	AZ	85020
400800	THE ODYSSEY PREPARATORY ACADEMY  INC.	BUCKEYE	AZ	85326
400801	SKYLINE GILA RIVER SCHOOLS  LLC	PEORIA	AZ	85382
400802	IMAGINE AVONDALE MIDDLE  INC.	PHOENIX	AZ	85053
400803	CAFA  INC. DBA LEARNING FOUNDATION AND PERFORMING ARTS GILBE	GILBERT	AZ	85296
400804	SUCCESSFUL BEGINNINGS CHARTER SCHOOL	SHOW LOW	AZ	85901
400805	CHOICE ACADEMIES  INC.	PHOENIX	AZ	85027
400806	DAISY EDUCATION CORPORATION DBA SONORAN SCIENCE ACADEMY - AH	PHOENIX	AZ	85044
400807	DAISY EDUCATION CORPORATION DBA. SONORAN SCIENCE ACADEMY DAV	TUCSON	AZ	85708
400809	US MENTAL MATH FEDERATION INCORP	TEMPE	AZ	85284
400810	IMAGINE SUPERSTITION MIDDLE  INC.	PHOENIX	AZ	85053
400811	OMBUDSMAN EDUCATIONAL SERVICES  LTD  A SUBSIDIARY OF EDUCATI	LIBERTYVILLE	IL	60048
400813	CAMP VERDE UNIFIED SCHOOL DISTRICT DBA SOUTH VERDE TECHNOLOG	CAMP VERDE	AZ	86322
400814	CPLC COMMUNITY SCHOOLS DBA HIAKI HIGH SCHOOL	TUCSON	AZ	85757
400815	RESEARCH BASED EDUCATION CORPORATION	PHOENIX	AZ	85021
400816	EDUCATIONAL OPTIONS FOUNDATION	TEMPE	AZ	85282
400817	ED AHEAD	TUCSON	AZ	85716
400818	BASIS SCHOOL  INC.	SCOTTSDALE	AZ	85258
400819	ANTHEM PREPARATORY ACADEMY	PHOENIX	AZ	85018
400820	COMPASS POINTS INTERNATIONAL  INC	PRESCOTT	AZ	86301
400821	PIMA PREVENTION PARTNERSHIP	TUCSON	AZ	85711
400822	DAISY EDUCATION CORPORATION DBA. SONORAN SCIENCE ACADEMY PEO	PHOENIX	AZ	85016
400823	KAIZEN EDUCATION FOUNDATION DBA MISSION HEIGHTS PREPARATORY	CASA GRANDE	AZ	85122
400824	LEADING EDGE ACADEMY MARICOPA	GILBERT	AZ	85234
400825	BNE ASHUR	PHOENIX	AZ	85003
400826	LIFELONG LEARNING RESEARCH INSTITUTE  INC.	TUCSON	AZ	85741
400827	AHWATUKEE FOOTHILLS PREP EARLY COLLEGE HIGH SCHOOL  INC.	PHOENIX	AZ	85044
400828	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	PHOENIX	AZ	85012
400829	BASIS SCHOOL  INC.	SCOTTSDALE	AZ	85258
400830	BASIS SCHOOL  INC.	SCOTTSDALE	AZ	85258
400831	BASIS SCHOOL  INC.	SCOTTSDALE	AZ	85258
400832	ARCHWAY CLASSICAL ACADEMY TRIVIUM	GOODYEAR	AZ	85338
400833	ARCHWAY CLASSICAL ACADEMY VERITAS	PHOENIX	AZ	85018
400834	ARCHWAY CLASSICAL ACADEMY CHANDLER	CHANDLER	AZ	85224
400835	YUMA COUNTY EDUCATION SERVICE AGENCY	YUMA	AZ	85364
400836	ARIZONA SUPREME COURT	PHOENIX	AZ	85007
400837	APACHE COUNTY SHERIFFS OFFICE	ST JOHNS	AZ	85936
400838	ARIZONA AGRIBUSINESS & EQUINE CENTER  INC.	PHOENIX	AZ	85012
400839	PIMA ROSE ACADEMY  INC.	TUCSON	AZ	85746
400840	ARLINGTON ELEMENTARY DISTRICT	ARLINGTON	AZ	85322
400841	ARCHWAY CLASSICAL ACADEMY SCOTTSDALE	SCOTTSDALE	AZ	85260
400842	LEGACY TRADITIONAL SCHOOL - NORTHWEST TUCSON	TUCSON	AZ	85742
400843	BASIS SCHOOL  INC	PHOENIX	AZ	85028
400844	LA TIERRA COMMUNITY SCHOOL  INC	PRESCOTT	AZ	86301
400845	LEAD CHARTER SCHOOLS DBA LEADING EDGE ACADEMY QUEEN CREEK	QUEEN CREEK	AZ	85142
400846	SOUTH VALLEY ACADEMY  INC.	PHOENIX	AZ	85042
400847	LEGACY TRADITIONAL SCHOOL - AVONDALE	MARICOPA	AZ	85138
400848	PLC ARTS ACADEMY AT SCOTTSDALE  INC.	TOLLESON	AZ	85353
400849	EAGLE COLLEGE PREP II  INC. DBA EAGLE COLLEGE PREP HARMONY	PHOENIX	AZ	85040
400850	REID TRADITIONAL SCHOOLS' PAINTED ROCK ACADEMY INC.	PHOENIX	AZ	85023
400851	TRIVIUM PREPARATORY ACADEMY	PHOENIX	AZ	85018
400852	KAIZEN EDUCATION FOUNDATION DBA HAVASU PREPARATORY ACADEMY	LAKE HAVASU CITY	AZ	86406
400853	SOUTH PHOENIX ACADEMY INC.	PHOENIX	AZ	85042
400854	GRAYSMARK SCHOOLS CORPORATION	MARICOPA	AZ	85138
400855	ATHLOS TRADITIONAL ACADEMY	CHANDLER	AZ	85286
400856	PRESIDIO SCHOOL  INC.	TUCSON	AZ	85719
400857	ASU PREPARATORY ACADEMY	MESA	AZ	85212
400858	ASU PREPARATORY ACADEMY	PHOENIX	AZ	85006
400859	ASU PREPARATORY ACADEMY	MESA	AZ	85212
400860	GREENLEE COUNTY SCHOOL SUPERINTENDENT	CLIFTON	AZ	85533
400861	NORTH PHOENIX PREPARATORY ACADEMY	PHOENIX	AZ	85018
400862	COLLABORATIVE PATHWAYS  INC.	TUCSON	AZ	85711
400863	THE PAIDEIA ACADEMIES  INC	PHOENIX	AZ	85042
400864	HAPPY VALLEY SCHOOL  INC.	MESA	AZ	85204
400865	GREENHOUSE MONTESSORI SCHOOL  INC.	GILBERT	AZ	85296
400866	ARCHWAY CLASSICAL ACADEMY GLENDALE	PHOENIX	AZ	85018
400867	BALL CHARTER SCHOOLS (VAL VISTA)	GILBERT	AZ	85297
400868	OPEN DOORS COMMUNITY SCHOOL  INC.	MARANA	AZ	85653
400869	INTERNATIONAL CHARTER SCHOOL OF ARIZONA	SCOTTSDALE	AZ	85253
400870	ASH CREEK ELEMENTARY DISTRICT	PEARCE	AZ	85625
400871	LEGACY TRADITIONAL CHARTER SCHOOL - LAVEEN VILLAGE	LAVEEN	AZ	85339
400872	INSTITUTE FOR TRANSFORMATIVE EDUCATION  INC.	TUCSON	AZ	85711
400873	ARCHWAY CLASSICAL ACADEMY NORTH PHOENIX	PHOENIX	AZ	85018
400874	TUCSON COLLEGIATE PREP  INC.	TUCSON	AZ	85719
400875	MARYVALE PREPARATORY ACADEMY	PHOENIX	AZ	85018
400876	GEORGE GERVIN YOUTH CENTER  INC.	TEMPE	AZ	85283
400877	EMPOWER COLLEGE PREP	PHOENIX	AZ	85015
400878	BASIS SCHOOL  INC.	TUCSON	AZ	85750
400879	SCOTTSDALE COUNTRY DAY SCHOOL	SCOTTSDALE	AZ	85283
400880	SOUTHWEST LEADERSHIP ACADEMY	PHOENIX	AZ	85043
